feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source,annotation_tier,annotation_level
A15_210433,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_77889,Streptophyta,Viridiplantae,DG(16:3_18:4),DG,DG,Glycerolipids,LipidSearch,Gold,4
A15_25708,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_167435,Streptophyta,Viridiplantae,PC(35:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_222455,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_171695,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_12742,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_117657,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_124939,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_33537,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_30163,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_102141,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_149733,Basidiomycota,Fungi,Cer(d18:2_16:0),Cer,Cer,Sphingolipids,LipidSearch,Bronze,3
A15_106941,Streptophyta,Viridiplantae,DG(O-16:2_18:3),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_166192,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_130131,Streptophyta,Viridiplantae,PI(26:7_18:2),PI,PI,Glycerophospholipids,LipidSearch,Bronze,3
A15_9237,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_113076,Streptophyta,Viridiplantae,TG(13:1_10:0_18:3)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_129636,Streptophyta,Viridiplantae,PI(15:0_16:0),PI,PI,Glycerophospholipids,LipidSearch,Gold,4
A15_90665,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_159415,Streptophyta,Viridiplantae,DG(16:1_18:3),DG,DG,Glycerolipids,LipidSearch,Gold,4
A15_91110,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_119223,Streptophyta,Viridiplantae,PE(16:2_18:3),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
A15_159701,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
A15_21731,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_46534,Methanobacteriota,Archaea,,,,,none,Unidentified,0
A15_124784,Streptophyta,Viridiplantae,PEt(22:2_18:3),PEt,PEt,Glycerophospholipids,LipidSearch,Bronze,3
A15_167031,Streptophyta,Viridiplantae,DGDG(18:0_18:3),DGDG,DGDG,Glycerolipids,LipidSearch,Gold,4
A15_207005,Streptophyta,Viridiplantae,PI(24:7_16:0),PI,PI,Glycerophospholipids,LipidSearch,Bronze,3
A15_122407,Streptophyta,Viridiplantae,TG(18:2_16:0)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_56781,Streptophyta,Viridiplantae,PG(18:2_18:3),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
A15_110851,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_69056,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_137986,Bacillota,Bacteria,PE(16:1_14:0),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
A15_175269,Basidiomycota,Fungi,DG(P-15:2_18:1),DG,DG,Glycerolipids,LipidSearch,Gold,4
A15_172530,Basidiomycota,Fungi,DG(P-15:2_18:1),DG,DG,Glycerolipids,LipidSearch,Gold,4
A15_75098,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_88960,Streptophyta,Viridiplantae,TG(37:6)+O:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_182013,Bacillota,Bacteria,DG(O-17:2_17:3),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_177586,Bacillota,Bacteria,DG(P-18:4_16:0),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_9665,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_118544,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_69025,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_64985,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_107679,Streptophyta,Viridiplantae,MGDG(16:2_16:3),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4
A15_82224,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_47524,Mucoromycota,Fungi,LPC(O-18:3),LPC,LPC,Glycerophospholipids,LipidSearch,Bronze,3
A15_44809,Mucoromycota,Fungi,LPC(O-18:3),LPC,LPC,Glycerophospholipids,LipidSearch,Bronze,3
A15_113837,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_95102,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_143776,Pseudomonadota,Bacteria,TG(25:4_23:6),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_224121,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_79002,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_77770,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_210919,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_91356,Streptophyta,Viridiplantae,TG(19:2_6:0_6:0)+O:(s),TG,TG,Glycerolipids,LipidSearch,Gold,4
A15_166286,Pseudomonadota,Bacteria,PS(36:2),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3
A15_75756,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_188616,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_128423,Basidiomycota,Fungi,PE(33:4),PE,PE,Glycerophospholipids,LipidSearch,Bronze,3
A15_126660,Basidiomycota,Fungi,PE(33:4),PE,PE,Glycerophospholipids,LipidSearch,Bronze,3
A15_109133,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_183779,Pseudomonadota,Bacteria,PC(34:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_66550,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_55223,Streptophyta,Viridiplantae,MG(O-26:6),MG,MG,Glycerolipids,LipidSearch,Bronze,3
A15_180048,Discosea,Protists,,,,,none,Unidentified,0
A15_177306,Discosea,Protists,,,,,none,Unidentified,0
A15_178532,Discosea,Protists,,,,,none,Unidentified,0
A15_157843,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_179828,Streptophyta,Viridiplantae,DG(16:0_30:6),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_35567,Streptophyta,Viridiplantae,DG(30:6),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_175576,Pseudomonadota,Bacteria,PS(38:4),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3
A15_178233,Pseudomonadota,Bacteria,PS(38:4),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3
A15_114504,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_98543,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_59726,Streptophyta,Viridiplantae,DG(16:2_18:3),DG,DG,Glycerolipids,LipidSearch,Gold,4
A15_180315,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
A15_120895,Bacillota,Bacteria,WE(O-33:6),WE,WE,Fatty acyls,LipidSearch,Bronze,3
A15_120692,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_151257,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
A15_153034,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
A15_154126,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
A15_98878,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_164616,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_163538,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_169924,Streptophyta,Viridiplantae,,Sterol,Sterol,Sterol lipids,MS2_diagnostic,Bronze,2
A15_129415,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_147080,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_58627,Ascomycota,Fungi,DG(P-25:6),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_203792,Bacillota,Bacteria,SM(d43:5),SM,SM,Sphingolipids,LipidSearch,Bronze,3
A15_157174,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_149487,Pseudomonadota,Bacteria,PE(32:1),PE,PE,Glycerophospholipids,LipidSearch,Bronze,3
A15_147603,Pseudomonadota,Bacteria,PC(29:1),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_7335,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_210920,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_58354,Ascomycota,Fungi,,,,,none,Unidentified,0
A15_7197,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_106396,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_71769,Streptophyta,Viridiplantae,CL(P-23:2_16:0),CL,CL,Glycerophospholipids,LipidSearch,Bronze,3
A15_178857,Pseudomonadota,Bacteria,PC(36:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_177679,Pseudomonadota,Bacteria,PC(36:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_103374,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_61645,Streptophyta,Viridiplantae,MGDG(34:7),MGDG,MGDG,Glycerolipids,LipidSearch,Bronze,3
A15_97418,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_151539,Basidiomycota,Fungi,,,,,none,Unidentified,0
A15_110355,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_129740,Streptophyta,Viridiplantae,MGDG(16:1_18:2),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4
A15_224135,Streptophyta,Viridiplantae,,Sterol,Sterol,Sterol lipids,MS2_diagnostic,Bronze,2
A15_50009,Streptophyta,Viridiplantae,PEt(O-15:0_13:0),PEt,PEt,Glycerophospholipids,LipidSearch,Bronze,3
A15_88916,Streptophyta,Viridiplantae,PG(P-18:4_19:1),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
A15_106388,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_135051,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_130217,Streptophyta,Viridiplantae,DG(P-18:4_16:2),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_179442,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_109364,Streptophyta,Viridiplantae,MG(P-28:8),MG,MG,Glycerolipids,LipidSearch,Bronze,3
A15_78344,Streptophyta,Viridiplantae,TG(23:3_3:0_3:0),TG,TG,Glycerolipids,LipidSearch,Gold,4
A15_63088,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_175023,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_111953,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_79126,Streptophyta,Viridiplantae,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2
A15_224960,Streptophyta,Viridiplantae,,Sterol,Sterol,Sterol lipids,MS2_diagnostic,Bronze,2
A15_50789,Streptophyta,Viridiplantae,,DGTS,DGTS,Betaine lipids,MS2_diagnostic,Bronze,2
A15_128479,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_110685,Pseudomonadota,Bacteria,PG(O-18:3_13:1),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
A15_156714,Streptophyta,Viridiplantae,PI(21:0_15:2),PI,PI,Glycerophospholipids,LipidSearch,Gold,4
A15_53041,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_180393,Pseudomonadota,Bacteria,TG(37:2_3:0)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_175517,Pseudomonadota,Bacteria,TG(36:2_4:0)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_177308,Pseudomonadota,Bacteria,TG(36:2_4:0)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_178961,Pseudomonadota,Bacteria,TG(37:2_3:0)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_173577,Pseudomonadota,Bacteria,TG(36:2_4:0)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_108044,Streptophyta,Viridiplantae,TG(O-6:0_7:0_18:3),TG,TG,Glycerolipids,LipidSearch,Gold,4
A15_157842,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_150599,Streptophyta,Viridiplantae,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
A15_155208,Streptophyta,Viridiplantae,MePC(34:5),MePC,MePC,Glycerophospholipids,LipidSearch,Bronze,3
A15_154222,Streptophyta,Viridiplantae,MePC(34:5),MePC,MePC,Glycerophospholipids,LipidSearch,Bronze,3
A15_62964,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_102532,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_181482,Pseudomonadota,Bacteria,PC(34:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_180458,Pseudomonadota,Bacteria,PC(34:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_150567,Streptophyta,Viridiplantae,,Ceramide,Ceramide,Sphingolipids,MS2_diagnostic,Bronze,2
A15_166442,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_117758,Streptophyta,Viridiplantae,PA(18:3_18:3),PA,PA,Glycerophospholipids,LipidSearch,Gold,4
A15_141596,Streptophyta,Viridiplantae,PE(18:1_18:2),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
A15_224276,Streptophyta,Viridiplantae,,Sterol,Sterol,Sterol lipids,MS2_diagnostic,Bronze,2
A15_84667,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_44225,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_149774,Bacillota,Bacteria,DG(O-43:13),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_52490,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_83387,Streptophyta,Viridiplantae,TG(18:2_18:3)+O:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_138168,Streptophyta,Viridiplantae,DGDG(18:1_16:3),DGDG,DGDG,Glycerolipids,LipidSearch,Gold,4
A15_31877,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_94319,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_72800,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_86092,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_75714,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_98660,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_163958,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_92170,Streptophyta,Viridiplantae,BisMePA(32:4),BisMePA,BisMePA,Glycerophospholipids,LipidSearch,Bronze,3
A15_211783,Streptophyta,Viridiplantae,DGDG(8:0_23:0),DGDG,DGDG,Glycerolipids,LipidSearch,Bronze,3
A15_37672,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_162261,Streptophyta,Viridiplantae,DG(21:1_14:2),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_147181,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_160131,Streptophyta,Viridiplantae,TG(18:4_8:0_16:1)+O:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_118241,Streptophyta,Viridiplantae,PE(18:2_18:3),PE,PE,Glycerophospholipids,LipidSearch,Gold,4
A15_132780,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_8059,Basidiomycota,Fungi,PC(18:1),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_92422,Streptophyta,Viridiplantae,PI(16:0_16:0),PI,PI,Glycerophospholipids,LipidSearch,Gold,4
A15_16279,Streptophyta,Viridiplantae,TG(19:4_4:0_4:0),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_142377,Streptophyta,Viridiplantae,DG(18:3_18:4),DG,DG,Glycerolipids,LipidSearch,Gold,4
A15_146013,Bacillota,Bacteria,PG(16:0_18:3),PG,PG,Glycerophospholipids,LipidSearch,Gold,4
A15_173242,Streptophyta,Viridiplantae,,Sterol,Sterol,Sterol lipids,MS2_diagnostic,Bronze,2
A15_11841,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_162552,Streptophyta,Viridiplantae,TG(P-21:6_18:3_20:6),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_225604,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
A15_159628,Heterolobosea,Protists,,,,,none,Unidentified,0
A15_64339,Basidiomycota,Fungi,PG(22:5_16:0),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
A15_68047,Basidiomycota,Fungi,PG(22:5_16:0),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
A15_82434,Streptophyta,Viridiplantae,PI(18:4_16:0),PI,PI,Glycerophospholipids,LipidSearch,Gold,4
A15_27147,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_141130,Streptophyta,Viridiplantae,DG(16:1_18:3),DG,DG,Glycerolipids,LipidSearch,Gold,4
A15_69087,Ascomycota,Fungi,,,,,none,Unidentified,0
A15_72393,Ascomycota,Fungi,,,,,none,Unidentified,0
A15_214351,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_106312,Streptophyta,Viridiplantae,TG(46:13),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_1625,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_58870,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_60663,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_76425,Streptophyta,Viridiplantae,Hex1Cer(d16:0_15:2),Hex1Cer,HexCer,Sphingolipids,LipidSearch,Bronze,3
A15_161710,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
A15_21861,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_127564,Streptophyta,Viridiplantae,PA(16:3_18:1),PA,PA,Glycerophospholipids,LipidSearch,Gold,4
A15_40777,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_44121,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_82886,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_93273,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_108422,Streptophyta,Viridiplantae,MG(P-28:8),MG,MG,Glycerolipids,LipidSearch,Bronze,3
A15_138535,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_4172,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_170936,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_73840,Basidiomycota,Fungi,PG(15:2_18:3),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
A15_120501,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_180174,Bacillota,Bacteria,DG(15:0_16:1),DG,DG,Glycerolipids,LipidSearch,Gold,4
A15_160465,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_127171,Streptophyta,Viridiplantae,TG(37:5),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_7560,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_1574,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_79272,Streptophyta,Viridiplantae,MG(O-26:7),MG,MG,Glycerolipids,LipidSearch,Bronze,3
A15_101783,Streptophyta,Viridiplantae,PI(20:6_16:0),PI,PI,Glycerophospholipids,LipidSearch,Gold,4
A15_206740,Streptophyta,Viridiplantae,MePC(39:10),MePC,MePC,Glycerophospholipids,LipidSearch,Bronze,3
A15_172188,Pseudomonadota,Bacteria,PS(36:1),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3
A15_202558,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_20503,Streptophyta,Viridiplantae,TG(P-7:0_18:3),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_144421,Pseudomonadota,Bacteria,DG(P-15:2_18:1),DG,DG,Glycerolipids,LipidSearch,Gold,4
A15_90294,Streptophyta,Viridiplantae,TG(18:2_13:0),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_9614,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_31010,Basidiomycota,Fungi,,,,,none,Unidentified,0
A15_73927,Basidiomycota,Fungi,,,,,none,Unidentified,0
A15_11813,Streptophyta,Viridiplantae,TG(17:3_4:0_4:0),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_86447,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_182905,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
A15_99126,Basidiomycota,Fungi,,,,,none,Unidentified,0
A15_94624,Basidiomycota,Fungi,,,,,none,Unidentified,0
A15_106074,Streptophyta,Viridiplantae,PC(P-40:12),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_67219,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_146650,Pseudomonadota,Bacteria,TG(25:4_23:6),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_156093,Basidiomycota,Fungi,DG(O-18:4_18:1),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_203846,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_207788,Bacillota,Bacteria,,,,,none,Unidentified,0
A15_122797,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_173374,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_13832,Streptophyta,Viridiplantae,,Ceramide,Ceramide,Sphingolipids,MS2_diagnostic,Bronze,2
A15_212471,Streptophyta,Viridiplantae,TG(18:2_16:0_18:3)+O:(s),TG,TG,Glycerolipids,LipidSearch,Gold,4
A15_80193,Streptophyta,Viridiplantae,,DGTS,DGTS,Betaine lipids,MS2_diagnostic,Bronze,2
A15_82629,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_85844,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_163631,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_163917,Streptophyta,Viridiplantae,PC(15:0_18:1),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_72750,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_168802,Streptophyta,Viridiplantae,DGDG(16:0_18:1),DGDG,DGDG,Glycerolipids,LipidSearch,Gold,4
A15_106507,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_451,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_178656,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_174339,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_177359,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_175566,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_201464,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_79115,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_173067,Bacillota,Bacteria,PC(32:3),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_13798,Methanobacteriota,Archaea,MG(17:3),MG,MG,Glycerolipids,LipidSearch,Bronze,3
A15_124726,Pseudomonadota,Bacteria,,,,,none,Unidentified,0
A15_154252,Basidiomycota,Fungi,DG(O-18:4_18:1),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_63312,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_227962,Bacillota,Bacteria,DG(O-13:0_17:2),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_145592,Streptophyta,Viridiplantae,DG(O-18:4_16:0),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_154470,Streptophyta,Viridiplantae,DG(O-18:4_16:0),DG,DG,Glycerolipids,LipidSearch,Bronze,3
A15_183759,Streptophyta,Viridiplantae,PC(O-32:0),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_77694,Streptophyta,Viridiplantae,,,,,none,Unidentified,0
A15_11279,Methanobacteriota,Archaea,,,,,none,Unidentified,0
A15_17479,Methanobacteriota,Archaea,,,,,none,Unidentified,0
