feature_id,consensus_mz,consensus_rt,n_batches,phylum,kingdom,target_detected,bg_detected,detection_rate,specificity,exclusivity,log2fc,mean_target,mean_background,batch_confirm,batch_rate,composite_score,n_target_samples,n_target_batches,biomarker_quality,biomarker_tier,discovery_method,n_batches_indicator,mean_indval,min_indval,mean_A,mean_B,batches
NEG_23853,533.3847228311483,7.007138095021564,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6571440684553141,0.6279745075230322,0.9146723777443189,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_33111,603.4267751774479,2.0801983489236786,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,3.0,0.6569307367968813,0.5682123207064602,0.9786538044981977,0.4444444444444444,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_13696,446.3764120908897,11.695267065251413,4,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6568175718811241,0.5266161291137454,0.7256862858732677,0.6666666666666666,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_32749,601.3938389337515,6.373440444880175,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6567352079055161,0.647750525832795,0.9181615871183783,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_89907,908.549502326882,10.098308947989327,4,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6566493432919231,0.6158045205774447,0.8657133191765822,0.5,"batch_01_OE11-3-NEG,batch_03_OE23-NEG"
NEG_58155,751.4295819625429,12.775265670689086,2,Bacillota,Bacteria,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6565669164147079,0.5677778403294859,0.8062530921707544,0.5409356725146199,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_7297,381.30089283875566,7.094333080754502,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6564228478550398,0.6108632452422095,0.9125775032011998,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_85301,879.4799082174513,4.982631856074279,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,3.0,0.6561620088810339,0.5608053467577518,0.9750384953107755,0.4444444444444444,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_41102,655.3705802956803,2.209469267769079,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,3.0,0.6561174494564624,0.5773502691896257,0.9784751857448182,0.4444444444444444,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_10020,411.3479862467104,10.388930882431245,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6560107919565048,0.6453549172463429,0.7776553128093561,0.5972222222222222,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_26097,553.3013162441822,2.508744302566729,4,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6553042607786168,0.5533798619884704,0.43981225726334217,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG"
NEG_92306,925.5167307781916,7.216743520140818,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.65526523277193,0.6034236843573125,0.8641201428433535,0.5,"batch_01_OE11-3-NEG,batch_03_OE23-NEG"
NEG_90770,914.5931508003312,13.363523399177478,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6551973063131595,0.5718083319274758,0.7632019997107988,0.6666666666666666,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_102870,1053.720955202314,18.052822275065758,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,3.0,0.6549277693861856,0.5734666109371617,0.9741192425574606,0.4444444444444444,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_20664,505.3148948753616,3.5549570344387456,3,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6546520822719114,0.5835261583066481,0.5187539402398907,0.8333333333333333,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_53534,727.4422016250269,1.67421900252634,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6545962081122754,0.5638364237246207,0.8179115127185701,0.5277777777777778,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_71735,813.5289096353629,14.27349717204907,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6545361241278724,0.6424055815890782,0.9126849312568018,0.4722222222222222,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_58600,753.5160615110494,12.592543511582582,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6542289557876273,0.6367163390507717,0.9073203987236593,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_101047,1021.534493027828,9.212252732736498,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6542027010398211,0.6012986208930947,0.8615600314879376,0.5,"batch_01_OE11-3-NEG,batch_03_OE23-NEG"
NEG_33178,603.4996661958226,13.276348599484365,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6539037358022419,0.6451786133116233,0.9102170723975214,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_110465,1357.9570398873852,13.477441079297602,2,Bacillota,Bacteria,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.653653739724473,0.5619514869490163,1.0,0.43567251461988304,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_32169,597.391323818488,6.819557544337416,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6534908944754814,0.5773502691896257,0.7661810773146193,0.6666666666666666,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_28203,569.4213815472061,6.97451308887802,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,3.0,0.6533933466828643,0.5773502691896257,0.9710677058478887,0.4444444444444444,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_113198,1449.8868761953784,11.677135071779889,2,Bacillota,Bacteria,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6532789717517755,0.5773502691896257,0.9592333096949162,0.45614035087719296,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_7918,388.3432269716728,3.0098222328808037,2,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.653225557670051,0.6427496751011758,0.9362521755864253,0.45833333333333337,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_63974,779.4573502346166,4.982703983559087,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6531966964652791,0.5992866117440107,0.8591444430156165,0.5,"batch_01_OE11-3-NEG,batch_03_OE23-NEG"
NEG_18244,483.36874083188656,6.647423725738968,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6530419246462822,0.6529725082205825,0.9062468233083267,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_85634,881.5042927745443,6.721966870240456,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6527038254729665,0.6239633648771421,0.9023628808132105,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_47045,691.4788107632262,10.167134351879568,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,3.0,0.6525841362239547,0.5708106004192074,0.7052529166484168,0.6388888888888888,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_79675,849.5761047052913,14.774309781574855,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6525646088858581,0.6395238730820386,0.7029046763603232,0.7222222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_83639,870.5483112530793,15.256256949754524,4,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,3.0,0.6522914810892989,0.528127195152966,0.5648746265403152,0.8055555555555557,"batch_02_OE21-4-NEG,batch_03_OE23-NEG,batch_06_ALL-25-2-NEG"
NEG_70591,808.4829468698408,10.265674133871642,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6519565807113095,0.6022617559759857,0.9003738203154232,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_61443,767.5331511694757,14.145512993290538,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6519383041821794,0.5197367068923776,0.7126270592772439,0.6666666666666666,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_8751,397.33199822759656,6.531178530478164,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6516097164721437,0.5883957179148585,0.8060851700721685,0.5277777777777778,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_8673,397.2261532815797,2.264510753596703,5,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6514237915041048,0.5013047812662286,0.7610217780228595,0.6428571428571428,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_52744,723.3988832694683,11.121537785088185,2,Bacillota,Bacteria,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6514132596498187,0.5773502691896257,1.0,0.4298245614035088,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_69032,801.5715056978936,16.332904146073627,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6513679167230035,0.5756859925467619,0.7614222785976344,0.6666666666666666,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_93052,931.5646624527736,12.575191081384448,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6513296271960969,0.5704050884085661,0.7561410291237651,0.6666666666666666,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_75864,831.5950609846484,16.32453317632914,3,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6510914677329621,0.5586145901232703,0.5494909198590717,0.7857142857142857,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_50107,709.3841217877899,3.498723688954014,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6509308794503059,0.5565057664006821,0.8096986680372105,0.5277777777777778,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_27669,565.4473396626321,10.526221201632888,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6508258926112105,0.5962278453310459,0.8175618141651617,0.5277777777777778,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_113456,1456.040606003004,14.97353429832995,5,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6508123455921146,0.6332938190224349,0.9279394281389697,0.45833333333333337,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_86993,889.5067033500143,7.740204801509987,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6508019734510566,0.5824120653506496,0.8047170801065903,0.5277777777777778,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_64852,783.5017625507419,12.358139535934653,3,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6502583251430442,0.569371588594745,0.7535625594661746,0.6666666666666666,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_67091,793.4775178257735,15.231040414924756,2,Bacillota,Bacteria,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6499915952399082,0.5546271979798865,0.8247008470022991,0.5146198830409356,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_114361,1477.026664486602,13.976902009485798,4,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6497454152392662,0.5639295147229292,0.7475499709815148,0.6666666666666666,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_78667,845.4745588500901,6.682054722271808,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6496170006875694,0.6339759112437895,0.8998148233332552,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_97455,975.589855663822,10.642990650553465,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6494862822950889,0.5773502691896257,0.7603693686095807,0.6666666666666666,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_110923,1378.93538630052,13.158244962805062,2,Bacillota,Bacteria,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6487896384676677,0.5619514869490163,0.9870334208601403,0.43567251461988304,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_17812,480.28156081871015,4.248867955837161,4,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6486876730459699,0.5962142369619808,0.8470983173125111,0.5,"batch_01_OE11-3-NEG,batch_03_OE23-NEG"
NEG_64752,782.6148915580901,16.43193005234621,5,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6486225788555746,0.6325236420250376,0.4209704255683298,1.0,"batch_01_OE11-3-NEG,batch_06_ALL-25-2-NEG"
NEG_22675,523.310885553884,2.7679974218514025,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6485025200714412,0.5618258274714816,0.8020878876837416,0.5277777777777778,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_70404,807.4901434906485,6.0366303872144,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6479381002340853,0.6343412621657369,0.8947208708051755,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_43768,671.3926359717947,6.780925337423116,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.64791910852065,0.510117165226989,0.6990080690209224,0.6666666666666666,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_605,241.21675578205748,12.39053787980147,2,Bacillota,Bacteria,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6478456715786763,0.5773502691896257,0.7883607080127364,0.6140350877192983,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_74837,827.4702566868191,9.149043243067585,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6474806738049967,0.5496053551100636,0.8020660463656591,0.5277777777777778,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_56737,743.5686462533062,4.262890830680129,3,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6472336399654195,0.5898603649887975,0.6704385296765002,0.75,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG"
NEG_68097,797.518999097005,11.74385114413873,4,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6472172311370704,0.6114038102640271,0.7936924036321954,0.5277777777777778,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_73645,821.566894848223,16.57457803437301,2,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6471231158137455,0.5594318141170072,0.5382309323588463,0.7916666666666667,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_18370,485.2751770628779,1.972541110166364,4,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,3.0,0.6463883893569228,0.5209999210608546,0.7733089650184432,0.611111111111111,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_3158,312.2626456206697,3.5196976209725386,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6463468280588696,0.5757253464575021,0.5512625050695986,0.8333333333333333,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_43800,671.4532983453714,6.431312788841451,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6461187753578399,0.5903892609277175,0.8062945533551864,0.5277777777777778,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_25933,551.3952576795687,7.725616962919354,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6459883698928706,0.6399452251074402,0.8858662236637183,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_25519,547.437081236135,9.963801344725752,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6458796444067356,0.6364911489627204,0.8851374406498326,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_89316,903.6203693542576,2.9751239819344697,2,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.645371102188943,0.6376600248337692,0.9144487019632976,0.45833333333333337,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_51630,717.4346228588754,6.785973021386451,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6452888103247725,0.6159941848850189,0.7890053664392439,0.5277777777777778,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_62169,770.5702864502173,16.44878122435927,5,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6452576115564602,0.6278749533896543,0.7705916374302801,0.5416666666666667,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_56622,743.4716970642794,11.840162271313616,2,Mucoromycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6452063627500789,0.6236772025467282,0.930752823788624,0.45,"batch_01_OE11-3-NEG,batch_04_OE26-1-NEG"
NEG_65524,786.5252664870048,12.75352283956822,2,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6452043341980356,0.6372768147038829,0.7937446087161937,0.5476190476190476,"batch_02_OE21-4-NEG,batch_04_OE26-1-NEG"
NEG_45621,682.6354836819969,19.50978432349131,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6451802082705894,0.6224458707596033,0.5717498960564169,0.7777777777777778,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_91088,916.6073843592064,14.424675818562104,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6444851919080741,0.6223037171494815,0.693630958189031,0.7222222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_59610,758.5335339950166,11.32863341638073,4,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6444356817827911,0.5490749882858336,0.5751326811996156,0.75,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_35116,617.3323766388959,2.2197373368088265,3,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6442332964283193,0.5886773071086617,0.9055542107333104,0.45833333333333337,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_48548,699.598173574643,17.98997601903851,4,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6439593121296279,0.5808118430727082,0.8373423970535161,0.5,"batch_01_OE11-3-NEG,batch_03_OE23-NEG"
NEG_75600,830.57220048371,14.891835859974774,2,Discosea,Protozoa,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.643782491482957,0.5236295725472485,0.4288926202687744,1.0,"batch_04_OE26-1-NEG,batch_05_OE25-1-NEG"
NEG_4757,340.2575214013374,2.949348946713345,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6437681290468116,0.627160900808477,0.8839383595760701,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_83817,871.5130810655938,3.343910046321889,3,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6437396443254381,0.619808040960794,0.671081456408949,0.7142857142857143,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_86335,885.5150418353912,16.03717724688868,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6437301875677631,0.5803535939489787,0.668405147004748,0.75,"batch_01_OE11-3-NEG,batch_03_OE23-NEG"
NEG_39647,645.4614463032037,9.716353935110066,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6436337148629028,0.6017469868251248,0.877300143307002,0.4722222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_121855,1716.0424566074184,11.950804549215432,3,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6436271123548005,0.5756222068868402,0.7502214519871615,0.6666666666666666,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG"
NEG_51782,717.5997734744111,18.580943524738743,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.643458646243464,0.5925395125592292,0.63607120881558,0.7222222222222222,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_17206,475.3412360987405,4.255253537607848,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6431972177021275,0.5418075513767666,0.7925240878080756,0.5277777777777778,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_22478,521.3480864094155,4.188412945500178,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,3.0,0.6430831558150829,0.5956499225428685,0.7708799486537493,0.5555555555555555,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_62808,773.5350858114516,15.900670031882504,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6429417689547772,0.5689416962568274,0.5045177297447339,0.875,"batch_01_OE11-3-NEG,batch_06_ALL-25-2-NEG"
NEG_5424,353.2004325971848,2.1810357968828087,5,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6426576616174602,0.5119150365385468,0.7576737598409746,0.6428571428571428,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_18437,485.348150975554,6.658805906542408,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6426362855895,0.5812232766529247,0.78393736553356,0.5277777777777778,"batch_02_OE21-4-NEG,batch_03_OE23-NEG"
NEG_5114,347.22254542796435,1.8823262606455584,3,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6425804273735138,0.5769765754688638,0.48379386475621033,0.8571428571428572,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_2523,303.14508350387393,1.6261875138739366,5,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6423608488413437,0.5026669025944701,0.45319802665585585,0.9285714285714286,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_102849,1053.5621852019458,2.171131387323148,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6422285251880866,0.5773502691896257,1.0,0.41666666666666663,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_103766,1073.7512419005798,16.851732218326486,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6422285251880866,0.5773502691896257,1.0,0.41666666666666663,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_86304,885.4762517602796,5.157147043436011,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6422285251880866,0.5773502691896257,1.0,0.41666666666666663,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_33669,607.256357417064,4.014656124329186,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6422285251880866,0.5773502691896257,1.0,0.41666666666666663,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_35416,619.2969644832617,1.8480969402564615,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6422285251880866,0.5773502691896257,1.0,0.41666666666666663,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_103565,1069.5939138051335,8.413643037273488,2,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6422285251880866,0.5773502691896257,1.0,0.41666666666666663,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
NEG_75267,829.4775754457696,5.958285243552175,3,Streptophyta,Plantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,indval_consensus,2.0,0.6422285251880866,0.5773502691896257,1.0,0.41666666666666663,"batch_01_OE11-3-NEG,batch_02_OE21-4-NEG"
