feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source_pre_release,annotation_tier_pre_release,annotation_level_pre_release,annotation_tier,annotation_source,annotation_level,family_propagation_applied,rt_uncertain_any,archlips_rt_excluded,release_exclusion_reason,discovery_method,partition,has_usable_ms2,has_sirius_formula,sirius_formula_provenance,sirius_molecular_formula,sirius_adduct,sirius_score_normalized,has_canopus_class,canopus_provenance,NPC#pathway,NPC#superclass,NPC#class,ClassyFire#most specific class,has_csi_fingerid_structure,has_denovo_structure,has_dreams_result,dreams_provenance,DreaMS_similarity,ref_msv_id,ref_msv_species_resolved,ref_name,ref_smiles,in_strict_ms2lda_model,external_evidence_depth,annotation_release_status
A15_106262,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C33H46O,[M + H]+,0.995,True,fresh_new_or_changed,Terpenoids,Carotenoids (C40),"Carotenoids (C40, β-Ψ)",Xanthophylls,True,True,True,fresh_new_or_changed,0.80767536,MSV000082433,Homo sapiens,M-653,,True,csi_fingerid_structure_candidate,eligible
A15_106263,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C40H56O3,[M + H]+,1.0,True,fresh_new_or_changed,Terpenoids,Carotenoids (C40),"Carotenoids (C40, β-β)",Xanthophylls,True,True,True,fresh_new_or_changed,0.94065654,MSV000080629,C57BL/6N MIce (black 6 mice),130,,True,csi_fingerid_structure_candidate,eligible
A15_106267,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C18H16N2O6,[M + H]+,0.994,True,fresh_new_or_changed,Alkaloids,Tryptophan alkaloids,Pyrroloquinoline alkaloids,Alpha amino acids and derivatives,True,True,True,fresh_new_or_changed,0.6441312,MSV000085018,"Pseudomonas, Nocardia and streptomycetes spp.",P_aeruginosa_TUEPA_GC8_01_38287,,True,csi_fingerid_structure_candidate,eligible
A15_106298,Streptophyta,Viridiplantae,TG(O-5:0_2:0_19:3),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C24H50N2O7,[M + H]+,0.995,True,fresh_new_or_changed,Fatty acids,Linear polyketides,Sphingoid bases,Amino acids and derivatives,True,True,True,fresh_new_or_changed,0.798867,MSV000081470,Bathymodiolus,B.%20puteoserpentis%201_17,,True,csi_fingerid_structure_candidate,eligible
A15_106302,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.81024694,MSV000079542,Mus musculus,OMICS_IM102_691_1d_Lipid_2_005_POS_150mm_27Apr15_Polaroid_14-12-16,,True,dreams_neighbour_only,eligible
A15_106308,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C42H80O11,[M + H]+,0.867,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Dammarane and Protostane triterpenoids,Fatty acyl glycosides of mono- and disaccharides,True,True,True,fresh_new_or_changed,0.85334134,MSV000080183,Mus musculus,39-F-03,,True,csi_fingerid_structure_candidate,unidentified
A15_106309,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C43H81NO8,[M + Na]+,0.755,True,fresh_new_or_changed,Fatty acids,Macrolides,Open-chain polyketides,Glycosyl compounds,True,True,True,fresh_new_or_changed,0.8661275,MSV000082005,Mus musculus,C251_Control-PIC3_Fetal%20Liver_BD6_01_12537,,True,csi_fingerid_structure_candidate,unidentified
A15_106312,Streptophyta,Viridiplantae,TG(46:13),TG,TG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C49H71NO6,[M + H]+,0.583,True,fresh_new_or_changed,Fatty acids,Spingolipids,Neutral glycosphingolipids,Sphingolipids,True,True,True,fresh_new_or_changed,0.82991445,MSV000081049,Homo sapiens,OMICS_ICL104_Mock_12hr_3_PLipid_063_POS_150mm_09Feb16_Polaroid_HSST3-02,,True,csi_fingerid_structure_candidate,eligible
A15_106330,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C40H79NO8,[M + Na]+,0.971,True,fresh_new_or_changed,Fatty acids,Spingolipids,Neutral glycosphingolipids,Glycosyl-N-acylsphingosines,True,True,True,fresh_new_or_changed,0.760941,MSV000078649,LapTop,P1-D4_RD4_01_19121,,True,csi_fingerid_structure_candidate,unidentified
A15_106349,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_106352,Bacillota,Bacteria,DG(P-11:0_19:4),DG,DG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_106354,Pseudomonadota,Bacteria,TG(43:11)+O:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_10636,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C27H45NO7,[M + H]+,1.0,True,fresh_new_or_changed,Polyketides,Macrolides,Erythromycins,Macrolides and analogues,True,True,True,fresh_new_or_changed,0.66676116,MSV000078568,Cyanobacteria,1630_007F8_RF8_01_13172,,True,csi_fingerid_structure_candidate,unidentified
A15_106384,Streptophyta,Viridiplantae,TG(O-6:0_7:0_18:3),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C34H63NO5,[M + H]+,1.0,True,fresh_new_or_changed,Amino acids and Peptides,Linear polyketides,Lipopeptides,Fatty Acyls,True,True,True,fresh_new_or_changed,0.71220803,MSV000083024,Homo sapiens,11823.BVC.1554.10.10_BC11_01_36220,,True,csi_fingerid_structure_candidate,eligible
A15_106388,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_106396,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C19H20N2O7,[M + H]+,0.842,True,fresh_new_or_changed,Amino acids and Peptides,Tryptophan alkaloids,Dipeptides,Alpha amino acids and derivatives,True,True,True,fresh_new_or_changed,0.74618614,MSV000080182,Mus musculus,36-lungs,,True,csi_fingerid_structure_candidate,unidentified
A15_106401,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.8093049,MSV000087739,chemicals,Hyd_S_Metal_45_0p01_2_Hyd45m0p01uMM2_B8_145,,True,dreams_neighbour_only,unidentified
A15_106439,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C33H58O7,[M + H]+,0.56,True,fresh_new_or_changed,Terpenoids,Triterpenoids,Fusidane triterpenoids,Triterpenoids,True,True,True,fresh_new_or_changed,0.86469287,MSV000082723,Homo sapiens,20151029_S00019222_P,,True,csi_fingerid_structure_candidate,eligible
A15_106458,Streptophyta,Viridiplantae,DG(6:0_29:4),DG,DG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C38H66O5,[M + Na]+,1.0,True,fresh_new_or_changed,Terpenoids,Glycerolipids,Open-chain polyketides,Prenol lipids,True,True,True,fresh_new_or_changed,0.70838094,MSV000082480,Mus musculus,A22_116_15,,True,csi_fingerid_structure_candidate,eligible
A15_106479,Nematoda,Animalia,,Ubiquinone,Ubiquinone,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C37H56N2O5,[M + H]+,0.994,True,fresh_new_or_changed,Alkaloids,Pseudoalkaloids (transamidation),Tropane alkaloids,Amino acids and derivatives,True,True,True,fresh_new_or_changed,0.6731113,MSV000088371,Homo sapiens (NCBITaxon:9606),FEP1057_2,,True,csi_fingerid_structure_candidate,eligible
A15_106481,Streptophyta,Viridiplantae,PE(18:3_15:0),PE,PE,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C38H70NO8P,[M + H]+,0.771,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphoethanolamines,Phosphatidylcholines,True,True,True,fresh_new_or_changed,0.75148255,MSV000086721,Pseudomonas aeruginosa PAO1 (NCBITaxon:208964),SCFM2-D4_P1-F-10_01_7468,,True,csi_fingerid_structure_candidate,eligible
A15_106482,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_1065,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C18H30O5,[M + Na]+,1.0,True,fresh_new_or_changed,Fatty acids,Octadecanoids,Other Octadecanoids,Long-chain fatty acids,True,True,True,fresh_new_or_changed,0.76628715,MSV000079151,mixed oral bacterial isolates,AbSHb_RC6_01_1394,,True,csi_fingerid_structure_candidate,eligible
A15_106501,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C31H58O5,[M + Na]+,1.0,True,fresh_new_or_changed,Terpenoids,Steroids,Diacylglycerols,Steroids and steroid derivatives,True,True,True,fresh_new_or_changed,0.59671295,MSV000089245,Porifera (NCBITaxon:6040),SI-080L_r1_P2-B-5_01_15256,,True,csi_fingerid_structure_candidate,eligible
A15_106507,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7531078,MSV000081045,Homo sapiens,OMICS_MCL002_MERSRFP_0HRS_C_LIPID_076_POS_11Mar16_Legolas_Mclass,,True,dreams_neighbour_only,unidentified
A15_106509,Streptophyta,Viridiplantae,TG(O-10:0_6:0_18:4),TG,TG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.78781754,MSV000081351,Homo sapiens,38752,,True,dreams_neighbour_only,eligible
A15_106533,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C51H87NO6,[M + Na]+,0.854,True,fresh_new_or_changed,Fatty acids,Spingolipids,Open-chain polyketides,Prenol lipids,True,True,True,fresh_new_or_changed,0.75598836,MSV000082493,Homo sapiens,DM000088432_RC10_01_29135,,True,csi_fingerid_structure_candidate,eligible
A15_106535,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C42H60O5,[M + Na]+,1.0,True,fresh_new_or_changed,Terpenoids,Carotenoids (C40),"Carotenoids (C40, β-β)",Prenol lipids,True,True,True,fresh_new_or_changed,0.67207164,MSV000088594,Rattus norvegicus,F3-0706,,True,csi_fingerid_structure_candidate,unidentified
A15_106541,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C28H49NO3,[M + H]+,1.0,True,fresh_new_or_changed,Fatty acids,Linear polyketides,Open-chain polyketides,N-acyl amines,True,True,True,fresh_new_or_changed,0.8368289,MSV000089385,cover crops,TOF_T3_Pos-JC-1058-40_02,,True,csi_fingerid_structure_candidate,unidentified
A15_106592,Basidiomycota,Fungi,DG(15:2_18:1),DG,DG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_106608,Streptophyta,Viridiplantae,TG(18:2_16:1)+O:(s),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H63NO2,[M + H]+,1.0,True,fresh_new_or_changed,Terpenoids,Fatty amides,Open-chain polyketides,Benzenoids,True,True,True,fresh_new_or_changed,0.71678793,MSV000083689,Acinonyx jubatus,G84750_BA6_01_35199,,True,csi_fingerid_structure_candidate,eligible
A15_106618,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C45H74O10,[M + H]+,0.203,False,none,,,,,False,False,True,fresh_new_or_changed,0.82798845,MSV000085480,environmental samples <Bacillariophyta> (NCBITaxon:33858),ETNP_2_10,,True,sirius_formula_only,unidentified
A15_106640,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C27H51O7,[M + H]+,1.0,True,exact_retained_cache,Polyketides,Linear polyketides,Open-chain polyketides,Fatty Acyls,False,False,True,exact_retained_cache,0.73333675,MSV000080558,Mus musculus,SS253_RF7_01_7600,,True,sirius_formula_plus_canopus_class,unidentified
A15_106656,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.804651,MSV000088040,Mus musculus (NCBITaxon:10090),Closhidium_histolytica_AO25_CO-1,,True,dreams_neighbour_only,unidentified
A15_106666,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C19H30O3,[M + H]+,1.0,True,fresh_new_or_changed,Terpenoids,Diterpenoids,Androstane steroids,Lipids and lipid-like molecules,True,True,True,fresh_new_or_changed,0.8584463,MSV000087739,chemicals,Phe_S_Bench_45_1_3_Phe45m1uMB3_F8_143,,True,csi_fingerid_structure_candidate,eligible
A15_106668,Streptophyta,Viridiplantae,DG(18:4_18:4),DG,DG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C37H62O5,[M + Na]+,1.0,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Diacylglycerols,Lineolic acids and derivatives,True,True,True,fresh_new_or_changed,0.7690266,MSV000087675,Air samples (PM2.5),44_24_pos_DIA,,True,csi_fingerid_structure_candidate,eligible
A15_106696,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C40H79NO8,[M + K]+,0.89,True,exact_retained_cache,Fatty acids,Spingolipids,Neutral glycosphingolipids,O-glycosyl compounds,True,True,True,exact_retained_cache,0.74583435,MSV000083535,Homo sapiens,OMICS_MHAE003_icMERS_36HRS_5_Lipid_045_POS_7July17_Polaroid_HSST-T3-A923,,True,csi_fingerid_structure_candidate,unidentified
A15_106715,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C29H48O2,[M + H]+,1.0,True,fresh_new_or_changed,Terpenoids,Steroids,Cholestane steroids,Hydroxysteroids,True,True,True,fresh_new_or_changed,0.7802996,MSV000082049,Mus musculus,3_23,,True,csi_fingerid_structure_candidate,eligible
A15_106717,Streptophyta,Viridiplantae,PI(18:3_18:3),PI,PI,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7676454,MSV000081067,Zea mays,SRF_T4_SPROUT_A09,,True,dreams_neighbour_only,eligible
A15_106748,Streptophyta,Viridiplantae,DGDG(18:3_18:4),DGDG,DGDG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.78175014,MSV000087800,Homo sapiens (NCBITaxon:9606),20190828_080_A01_2,,True,dreams_neighbour_only,eligible
A15_106785,Streptophyta,Viridiplantae,Hex1Cer(d16:2_20:2),Hex1Cer,HexCer,Sphingolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C40H77NO8,[M + Na]+,0.965,True,fresh_new_or_changed,Fatty acids,Spingolipids,Neutral glycosphingolipids,Sphingolipids,True,True,True,fresh_new_or_changed,0.75952315,MSV000088761,Mus musculus (NCBITaxon:10090),Baat247CE,,True,csi_fingerid_structure_candidate,eligible
A15_106838,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C29H49NO4,[M + H]+,0.999,True,fresh_new_or_changed,Fatty acids,Fatty amides,Capsaicins and Capsaicinoids,N-acyl amines,True,True,True,fresh_new_or_changed,0.7262433,MSV000083423,Staphylococcus aureus ,1B4_GB4_01_19748,,True,csi_fingerid_structure_candidate,eligible
A15_106847,Streptophyta,Viridiplantae,PS(18:2_18:2),PS,PS,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H75NO8,[M + K]+,0.909,True,fresh_new_or_changed,Polyketides,Macrolides,Polyene macrolides,Macrolides and analogues,True,True,True,fresh_new_or_changed,0.7868419,MSV000080597,Porites,Ty_193_GA1_01_33656,,True,csi_fingerid_structure_candidate,eligible
A15_106889,Streptophyta,Viridiplantae,TG(27:3_9:0)+O:(s),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C36H76NO5PS,[M + H]+,1.0,True,fresh_new_or_changed,Fatty acids,Spingolipids,Sphingoid bases,Phosphoethanolamines,False,False,True,fresh_new_or_changed,0.6823254,MSV000085750,Alexandrium ostenfeldii|40986,AZA-10-50,,True,sirius_formula_plus_canopus_class,eligible
A15_106894,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C25H44O3,[M + H]+,0.995,True,fresh_new_or_changed,Terpenoids,Steroids,Cholestane steroids,Steroids and steroid derivatives,True,True,True,fresh_new_or_changed,0.7733641,MSV000081351,Homo sapiens,38784,,True,csi_fingerid_structure_candidate,eligible
A15_1069,Streptophyta,Viridiplantae,TG(5:0_13:1),TG,TG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C18H34N2O8,[M + H]+,1.0,True,fresh_new_or_changed,Carbohydrates,Aminosugars and aminoglycosides,Aminoglycosides,Amino acids,True,True,True,fresh_new_or_changed,0.72555524,MSV000086931,soil microbial community,SFA_30m_R3_soil_lipids_POS_18Feb20_Lola-WCSH617902,,True,csi_fingerid_structure_candidate,eligible
A15_106913,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C38H79N2O8P,[M + H]+,0.982,True,fresh_new_or_changed,Fatty acids,Spingolipids,Sphingoid bases,Alpha amino acids and derivatives,True,True,True,fresh_new_or_changed,0.73598653,MSV000084715,Homo sapiens,UDN_BG_A_C_OHSU083_L_028_POS_06Mar17_Lola-WCSH7906,,True,csi_fingerid_structure_candidate,unidentified
A15_106941,Streptophyta,Viridiplantae,DG(O-16:2_18:3),DG,DG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C39H62O4,[M + H]+,0.935,True,fresh_new_or_changed,Terpenoids,Carotenoids (C40),"Carotenoids (C40, Ψ-Ψ)",Prenol lipids,True,True,True,fresh_new_or_changed,0.7555908,MSV000087800,Homo sapiens (NCBITaxon:9606),20190407_PCC_39_26_U2,,True,csi_fingerid_structure_candidate,eligible
