feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source_pre_release,annotation_tier_pre_release,annotation_level_pre_release,annotation_tier,annotation_source,annotation_level,family_propagation_applied,rt_uncertain_any,archlips_rt_excluded,release_exclusion_reason,discovery_method,partition,has_usable_ms2,has_sirius_formula,sirius_formula_provenance,sirius_molecular_formula,sirius_adduct,sirius_score_normalized,has_canopus_class,canopus_provenance,NPC#pathway,NPC#superclass,NPC#class,ClassyFire#most specific class,has_csi_fingerid_structure,has_denovo_structure,has_dreams_result,dreams_provenance,DreaMS_similarity,ref_msv_id,ref_msv_species_resolved,ref_name,ref_smiles,in_strict_ms2lda_model,external_evidence_depth,annotation_release_status
NEG_67222,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C41H82N2O12,[M - H]-,0.994,True,exact_retained_cache,Polyketides,Spingolipids,Open-chain polyketides,O-glycosyl compounds,False,True,True,exact_retained_cache,0.62014455,MSV000087087,Homo sapiens (NCBITaxon:9606),4053750400,,True,denovo_structure_candidate,unidentified
NEG_67253,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C43H86O12,[M - H]-,0.896,True,exact_retained_cache,Polyketides,Linear polyketides,Open-chain polyketides,Fatty alcohols,True,True,True,exact_retained_cache,0.65218586,MSV000089869,Pseudomonas aeruginosa (NCBITaxon:287),F2166,,True,csi_fingerid_structure_candidate,unidentified
NEG_67256,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C54H82O4,[M - H]-,0.984,True,exact_retained_cache,Terpenoids,Triterpenoids,Taraxerane triterpenoids,Prenol lipids,True,True,True,exact_retained_cache,0.71698356,MSV000089523,Streptomyces (NCBITaxon:1883),232_1-13_01_11551,,True,csi_fingerid_structure_candidate,unidentified
NEG_67305,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C42H69NO13,[M - H]-,1.0,True,exact_retained_cache,Polyketides,Macrolides,Polyene macrolides,Aminoglycosides,True,True,True,exact_retained_cache,0.65483713,MSV000081682,food metagenome,G79521_1x_BC2_01_20158,,True,csi_fingerid_structure_candidate,unidentified
NEG_67307,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C42H69NO13,[M - H]-,1.0,True,exact_retained_cache,Fatty acids,Glycerophospholipids,Glycosyldiacylglycerols,Alpha amino acids,True,True,True,exact_retained_cache,0.7552364,MSV000083705,Papio,PRM_P21_A11_30805_44_G4_Pos_no,,True,csi_fingerid_structure_candidate,unidentified
NEG_67333,Streptophyta,Plantae,PC(16:3_18:3),PC,PC,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C50H69NO7,[M - H]-,0.434,True,fresh_new_or_changed,Terpenoids,Triterpenoids,Lupane triterpenoids,Triterpenoids,True,True,True,fresh_new_or_changed,0.67783827,MSV000081542,Sandwithia guyanensis,F5,,True,csi_fingerid_structure_candidate,eligible
NEG_67340,Streptophyta,Plantae,PC(16:3_18:3),PC,PC,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C43H74NO10P,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphoglycerols,Phosphatidylcholines,True,True,True,fresh_new_or_changed,0.7284553,MSV000087449,Tunicata (NCBITaxon:7712),18-31-G3B-xy,,True,csi_fingerid_structure_candidate,eligible
NEG_6739,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C25H42O2,[M - H]-,1.0,True,exact_retained_cache,Fatty acids,Fatty Acids and Conjugates,Straight chain fatty acids,Fatty acids and conjugates,True,True,True,exact_retained_cache,0.6102029,MSV000080905,environmental samples <Bacillariophyta>,P5_EMP_54,,False,csi_fingerid_structure_candidate,unidentified
NEG_67400,Ascomycota,Fungi,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C41H82NO11P,[M - H]-,0.983,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,True,True,True,fresh_new_or_changed,0.7353887,MSV000081894,Homo sapiens,OMICS_MMVE003_icMERS_36HRS_5_Lipid_026_POS_14Nov16_Precious_HSS-T3_A924,,True,csi_fingerid_structure_candidate,unidentified
NEG_67422,Actinomycetota,Bacteria,PC(18:0_20:4),PC,PC,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C49H81NO5S,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Spingolipids,Ceramides,Sphingolipids,True,True,True,fresh_new_or_changed,0.7654375,MSV000084325,Mus musculus,Pos_P33_C1_liver_carnitine,,True,csi_fingerid_structure_candidate,eligible
NEG_67440,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C45H81NO10,[M - H]-,0.994,True,fresh_new_or_changed,Polyketides,Macrolides,Polyene macrolides,"Amino acids, peptides, and analogues",True,True,True,fresh_new_or_changed,0.7768154,MSV000081949,food fermentation metagenome,AA1_1_3,,True,csi_fingerid_structure_candidate,unidentified
NEG_67478,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C50H85NO6,[M - H]-,0.628,True,exact_retained_cache,Fatty acids,Spingolipids,Neutral glycosphingolipids,Sphingolipids,True,True,True,exact_retained_cache,0.70756614,MSV000082268,Mus musculus,Plate8_BF8_01_24440,,True,csi_fingerid_structure_candidate,unidentified
NEG_67480,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C54H85NO3,[M - H]-,0.575,True,exact_retained_cache,Fatty acids,Spingolipids,Ceramides,Long-chain ceramides,True,True,True,exact_retained_cache,0.7037156,MSV000089285,Ocean Environmental Samples,72_MT_PB,,True,csi_fingerid_structure_candidate,unidentified
NEG_67486,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C37H48O19,[M - H]-,0.4,False,none,,,,,True,True,True,exact_retained_cache,0.70199454,MSV000085261,Bacteria,Se63.02-M1-SNP,,True,csi_fingerid_structure_candidate,unidentified
NEG_67487,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C37H48O19,[M - H]-,0.539,False,none,,,,,False,False,True,exact_retained_cache,0.7280089,MSV000080673,Homo sapiens,000036399_RG12_01_4399,,True,sirius_formula_only,unidentified
NEG_67542,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C44H64N2O11,[M - H]-,0.927,True,exact_retained_cache,Polyketides,Macrolides,Ansa macrolides,Diterpenoids,True,True,True,exact_retained_cache,0.7523159,MSV000089285,Ocean Environmental Samples,31_MT_PB,,True,csi_fingerid_structure_candidate,unidentified
NEG_67607,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C42H72N2O12,[M - H]-,0.676,True,fresh_new_or_changed,Fatty acids,Macrolides,Polyene macrolides,Aminoglycosides,True,True,True,fresh_new_or_changed,0.73049086,MSV000078830,Pseudomonas aeruginosa PA14,PA14_EM_4-2_E-1_P1-E-1_01_3906,,True,csi_fingerid_structure_candidate,eligible
NEG_6761,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C19H37NO4S,[M - H]-,1.0,True,exact_retained_cache,Fatty acids,Fatty amides,N-acyl amines,N-acyl-alpha amino acids,True,True,True,exact_retained_cache,0.6711154,MSV000086131,Mammalia (NCBITaxon:40674),Food-310518-8,,True,csi_fingerid_structure_candidate,unidentified
NEG_67627,Streptophyta,Plantae,MGDG(16:1_18:3),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H76O12,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Glycosyldiacylglycerols,Glycosyldiacylglycerols,True,True,True,fresh_new_or_changed,0.7389689,MSV000081508,Homo sapiens,m02-c02-14A_BC2_01_1257,,True,csi_fingerid_structure_candidate,eligible
NEG_67629,Streptophyta,Plantae,MGDG(16:1_18:3),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H76O12,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Glycosyldiacylglycerols,Glycosyldiacylglycerols,True,True,True,fresh_new_or_changed,0.72622305,MSV000084325,Mus musculus,Pos_6-mix_start,,True,csi_fingerid_structure_candidate,eligible
NEG_67632,Streptophyta,Plantae,MGDG(16:2_18:2),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H76O12,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Glycosyldiacylglycerols,Glycosyldiacylglycerols,True,True,True,fresh_new_or_changed,0.68857247,MSV000087800,Homo sapiens (NCBITaxon:9606),20190828_008_B15_1,,True,csi_fingerid_structure_candidate,eligible
NEG_6765,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C19H38NO4P,[M - H]-,1.0,True,exact_retained_cache,Fatty acids,Glycerophospholipids,Glycerophosphoethanolamines,Amino acids and derivatives,True,True,True,exact_retained_cache,0.67962545,MSV000082764,Coral reef sea water,mtab_sponge_ft_14,,True,csi_fingerid_structure_candidate,unidentified
NEG_67667,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C52H76O6,[M - H]-,0.996,True,fresh_new_or_changed,Terpenoids,Triterpenoids,Lupane triterpenoids,Triterpenoids,True,True,True,fresh_new_or_changed,0.6805253,MSV000082636,Atta texana,3Datta_D3_GD3_01_13438,,True,csi_fingerid_structure_candidate,unidentified
NEG_67704,Methanobacteriota,Archaea,PG-Archaeol(20:2_20:3),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C42H84O13,[M - H]-,0.573,False,none,,,,,False,False,True,fresh_new_or_changed,0.8121422,MSV000080183,Mus musculus,21-F-01,,True,sirius_formula_only,eligible
NEG_67722,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C45H84N2O9,[M - H]-,0.993,True,exact_retained_cache,Fatty acids,Spingolipids,Neutral glycosphingolipids,Hexoses,True,True,True,exact_retained_cache,0.7744503,MSV000086876,,EP-ESIpos-S100,,True,csi_fingerid_structure_candidate,unidentified
NEG_67830,Pseudomonadota,Bacteria,PS(17:0_20:4),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7762316,MSV000079389,Homo sapiens,Plate4_RE12_01_10411,,True,dreams_neighbour_only,eligible
NEG_67852,Streptophyta,Plantae,PS(17:0_20:4),PS,PS,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C43H75NO12,[M - H]-,0.908,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Glycosyldiacylglycerols,Glycosyldiacylglycerols,True,True,True,fresh_new_or_changed,0.71253616,MSV000078830,Pseudomonas aeruginosa PA14,PA14_EM_5-2_C-7_P1-C-7_01_4304,,True,csi_fingerid_structure_candidate,eligible
NEG_67869,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C44H79NO9S,[M - H]-,0.69,True,exact_retained_cache,Fatty acids,Spingolipids,Acidic glycosphingolipids,Glycosyl-N-acylsphingosines,False,True,True,exact_retained_cache,0.7749347,MSV000081049,Homo sapiens,OMICS_ICL104_Cal04_0hr_3_PLipid_014_POS_150mm_02Feb16_Polaroid_HSST3-02,,True,denovo_structure_candidate,unidentified
NEG_67871,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C44H79NO9S,[M - H]-,0.682,True,exact_retained_cache,Fatty acids,Spingolipids,Acidic glycosphingolipids,Glycosyl-N-acylsphingosines,True,True,True,exact_retained_cache,0.757608,MSV000086876,,EP-ESIpos-S037,,True,csi_fingerid_structure_candidate,unidentified
NEG_67873,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C40H79NO14,[M - H]-,0.748,True,fresh_new_or_changed,Fatty acids,Macrolides,Polyene macrolides,Aminoglycosides,True,True,True,fresh_new_or_changed,0.7541079,MSV000087800,Homo sapiens (NCBITaxon:9606),20190828_072_B001_1,,True,csi_fingerid_structure_candidate,unidentified
NEG_67934,Ascomycota,Fungi,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C42H87NO10S,[M - H]-,0.992,True,fresh_new_or_changed,Fatty acids,Spingolipids,Polyene macrolides,Amino acids and derivatives,False,False,True,fresh_new_or_changed,0.7732219,MSV000081582,Homo sapiens,22A11_BA11_01_15055,,True,sirius_formula_plus_canopus_class,unidentified
NEG_67952,Discosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C53H83NO4,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Spingolipids,Ceramides,Long-chain ceramides,True,True,True,fresh_new_or_changed,0.8073855,MSV000087800,Homo sapiens (NCBITaxon:9606),20190407_PCC_06_10_B1,,True,csi_fingerid_structure_candidate,unidentified
NEG_67962,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C46H87NO9,[M - H]-,1.0,False,none,,,,,False,False,True,exact_retained_cache,0.7113281,MSV000088137,,mars00053,,True,sirius_formula_only,unidentified
NEG_68009,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C56H62O4,[M - H]-,0.917,True,fresh_new_or_changed,Fatty acids,Fatty esters,Wax monoesters,Fatty acid esters,True,True,True,fresh_new_or_changed,0.7200151,MSV000086230,Paenibacillus (NCBITaxon:44249),PLT1_B1_BB1_01_58738,,True,csi_fingerid_structure_candidate,unidentified
NEG_68010,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C38H74N2O11S2,[M - H]-,0.49,True,fresh_new_or_changed,Fatty acids,Eicosanoids,Leukotrienes,Cysteine and derivatives,True,True,True,fresh_new_or_changed,0.7124217,MSV000088723,environmental samples <Bacillariophyta> (NCBITaxon:33858),PPL_Extract_Water_Little_Duck_Mid_water_15,,True,csi_fingerid_structure_candidate,eligible
NEG_68013,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C48H67N2O6P,[M - H]-,0.532,True,fresh_new_or_changed,Fatty acids,Spingolipids,Phosphosphingolipids,Phosphoceramides,True,True,True,fresh_new_or_changed,0.7437728,MSV000089869,Pseudomonas aeruginosa (NCBITaxon:287),MHH17767,,True,csi_fingerid_structure_candidate,unidentified
NEG_68045,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C46H70O11,[M - H]-,0.712,False,none,,,,,False,False,True,fresh_new_or_changed,0.7033585,MSV000082674,Homo sapiens,BG3_V23_S11-045_leg_psoriasis_BG3_01_14610,,True,sirius_formula_only,unidentified
NEG_68071,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C38H74N2O15,[M - H]-,0.547,True,fresh_new_or_changed,Carbohydrates,Saccharides,Polysaccharides,Aminocyclitol glycosides,True,True,True,fresh_new_or_changed,0.7077862,MSV000083014,food metagenome,G96049_1x_RH5_01_31888,,True,csi_fingerid_structure_candidate,unidentified
NEG_68081,Streptophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C43H74O13,[M - H]-,1.0,True,fresh_new_or_changed,Terpenoids,Triterpenoids,Oleanane triterpenoids,Triterpene saponins,True,False,True,fresh_new_or_changed,0.63213027,MSV000088761,Mus musculus (NCBITaxon:10090),Baat197B,,True,csi_fingerid_structure_candidate,eligible
NEG_68097,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C49H70N2O7,[M - H]-,1.0,True,fresh_new_or_changed,Alkaloids,Diterpenoids,Morphinan alkaloids,Amino acids and derivatives,True,True,True,fresh_new_or_changed,0.6827547,MSV000085480,environmental samples <Bacillariophyta> (NCBITaxon:33858),GOSHIP_14,,True,csi_fingerid_structure_candidate,unidentified
NEG_68113,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.77146244,MSV000080976,Mus musculus,P6_RA9_01_9881,,True,dreams_neighbour_only,unidentified
NEG_68116,Streptophyta,Plantae,MGDG(16:0_18:3),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H78O12,[M - H]-,0.909,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Glycosyldiacylglycerols,Glycosyldiacylglycerols,True,True,True,fresh_new_or_changed,0.71277004,MSV000087800,Homo sapiens (NCBITaxon:9606),20191121_fiber_09_B2,,True,csi_fingerid_structure_candidate,eligible
NEG_68117,Streptophyta,Plantae,MGDG(16:1_18:2),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C51H74O7,[M - H]-,0.996,True,fresh_new_or_changed,Terpenoids,Triterpenoids,Taraxerane triterpenoids,Triterpenoids,True,True,True,fresh_new_or_changed,0.69906807,MSV000083705,Papio,PRM_P21_A11_30805_44_G4_Pos_no,,True,csi_fingerid_structure_candidate,eligible
NEG_68118,Streptophyta,Plantae,MGDG(16:1_18:2),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H78O12,[M - H]-,0.916,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Glycosyldiacylglycerols,Glycosyldiacylglycerols,True,True,True,fresh_new_or_changed,0.6560056,MSV000080673,Homo sapiens,000029332_RG2_01_4965,,True,csi_fingerid_structure_candidate,eligible
NEG_68121,Streptophyta,Plantae,MGDG(16:0_18:3),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H78O12,[M - H]-,0.999,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Glycosyldiacylglycerols,Glycosyldiacylglycerols,True,True,True,fresh_new_or_changed,0.77278924,MSV000087800,Homo sapiens (NCBITaxon:9606),20181005_09_NT_A3,,True,csi_fingerid_structure_candidate,eligible
NEG_68138,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C48H78O9,[M - H]-,0.973,True,exact_retained_cache,Terpenoids,Triterpenoids,"Lanostane, Tirucallane and Euphane triterpenoids",Triterpenoids,True,True,True,exact_retained_cache,0.72452265,MSV000083110,Baboon,Pooled_QC_Pos_UTEP_BaboobBlood_10,,True,csi_fingerid_structure_candidate,unidentified
NEG_68187,Methanobacteriota,Archaea,PG-Archaeol(20:2_20:2),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C53H82O5,[M - H]-,1.0,True,fresh_new_or_changed,Terpenoids,Triterpenoids,Prenyl quinone meroterpenoids,Prenol lipids,True,True,True,fresh_new_or_changed,0.74385476,,,,-1,True,csi_fingerid_structure_candidate,eligible
NEG_68205,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C49H86N2O6,[M - H]-,0.983,True,exact_retained_cache,Fatty acids,Spingolipids,Ceramides,Ceramides,True,True,True,exact_retained_cache,0.74506676,MSV000082433,Homo sapiens,628,,True,csi_fingerid_structure_candidate,unidentified
NEG_68210,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C47H90O9,[M - H]-,0.959,True,exact_retained_cache,Terpenoids,Diterpenoids,Eunicellane diterpenoids,Triterpenoids,True,True,True,exact_retained_cache,0.7567494,MSV000079274,Homo sapiens,1111.D_RE10_01_4958,,True,csi_fingerid_structure_candidate,unidentified
NEG_68211,Heterolobosea,Protozoa,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C46H90N2O8,[M - H]-,0.887,True,exact_retained_cache,Fatty acids,Spingolipids,Neutral glycosphingolipids,Glycosphingolipids,True,True,True,exact_retained_cache,0.75222737,MSV000089558,Mus musculus (NCBITaxon:10090),ME_C3-B14,,True,csi_fingerid_structure_candidate,eligible
NEG_6822,Mollusca,Animalia,,SQDG,SQDG,Glycerolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C21H32N2O4,[M - H]-,0.999,True,exact_retained_cache,Alkaloids,Anthranilic acid alkaloids,Quinolizidine alkaloids,Amino acids and derivatives,True,True,True,exact_retained_cache,0.7064319,MSV000089784,Mus musculus (NCBITaxon:10090),OMICS_IM102_691_7d_Lipid_4_006_POS_150mm_01May15_Polaroid_14-12-16,,True,csi_fingerid_structure_candidate,eligible
NEG_68225,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C37H67O18,[M - H]-,1.0,False,none,,,,,False,False,True,exact_retained_cache,0.7177576,MSV000089385,cover crops,TOF_T3_Pos-JC-1058-30_02,,True,sirius_formula_only,unidentified
NEG_68227,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C40H65NO15,[M - H]-,0.95,True,fresh_new_or_changed,Polyketides,Macrolides,Polyene macrolides,Aminoglycosides,True,True,True,fresh_new_or_changed,0.7459715,MSV000080574,mouse,ZB37,,True,csi_fingerid_structure_candidate,unidentified
NEG_68229,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C41H67O15,[M - H]-,0.501,True,fresh_new_or_changed,Fatty acids,Fatty acyls,Resin glycosides,Alkyl glycosides,True,True,True,fresh_new_or_changed,0.8411871,MSV000085561,human,008c,,True,csi_fingerid_structure_candidate,unidentified
NEG_68241,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C52H65NO4S,[M - H]-,0.741,True,exact_retained_cache,Fatty acids,Spingolipids,Ceramides,Ceramides,True,True,True,exact_retained_cache,0.7525399,MSV000087052,Streptomyces,026_1-38_01_11588,,True,csi_fingerid_structure_candidate,unidentified
NEG_68293,Basidiomycota,Fungi,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C49H69NO8,[M - H]-,1.0,True,fresh_new_or_changed,Polyketides,Macrolides,Glycerophosphoserines,Alpha amino acids,True,True,True,fresh_new_or_changed,0.74311376,MSV000078556,Homo sapiens,3m__BD5_01_1146,,True,csi_fingerid_structure_candidate,eligible
NEG_68295,Ascomycota,Fungi,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C49H69NO8,[M - H]-,1.0,True,fresh_new_or_changed,Polyketides,Macrolides,Polyene macrolides,Alpha amino acids,True,True,True,fresh_new_or_changed,0.70791453,MSV000086876,,EP-ESIpos-S078,,True,csi_fingerid_structure_candidate,eligible
NEG_68297,Ascomycota,Fungi,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C49H69NO8,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphoserines,Phosphatidylserines,True,True,True,fresh_new_or_changed,0.73711574,MSV000087800,Homo sapiens (NCBITaxon:9606),20181005_39_ACSS2_A3_2,,True,csi_fingerid_structure_candidate,eligible
NEG_68331,Pseudomonadota,Bacteria,PC(16:2_18:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C50H74NO5P,[M - H]-,0.954,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphoethanolamines,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",True,True,True,fresh_new_or_changed,0.7734399,MSV000086621,"Marine sponges, algae and tunicates",CMB-B006-D3-MSMS,,True,csi_fingerid_structure_candidate,eligible
