motif,phylum,kingdom,n_motif_in_phylum,n_motif_total,n_phylum_total,observed_frac,expected_frac,enrichment_ratio,odds_ratio,pvalue,padj,significant
motif_83,Chlorophyta,Plantae,2,32,286,0.0625,0.0333,1.8783,1.9434,0.28846010748199097,0.7848804736022612,False
motif_83,Methanobacteriota,Archaea,7,32,869,0.2188,0.1011,2.1636,2.5015,0.03745956023822114,0.3067001494504356,False
motif_83,Mucoromycota,Fungi,3,32,862,0.0938,0.1003,0.9348,0.9278,0.6358028938934106,0.9497811466344049,False
motif_83,Streptophyta,Plantae,5,32,1334,0.1562,0.1552,1.0067,1.008,0.5684439161764376,0.9357699537637565,False
motif_83,Thermoproteota,Archaea,5,32,992,0.1562,0.1154,1.3538,1.4214,0.3073230174489225,0.8078792365045253,False
motif_84,Arthropoda,Animalia,3,51,336,0.0588,0.0391,1.5047,1.5411,0.32151472679654053,0.813577666267855,False
motif_84,Chlorophyta,Plantae,2,51,286,0.0392,0.0333,1.1785,1.1871,0.5101263443295044,0.9081750999841235,False
motif_84,Discosea,Protozoa,2,51,136,0.0392,0.0158,2.4784,2.5617,0.19292668013567346,0.6875363902188464,False
motif_84,Evosea,Protozoa,5,51,532,0.098,0.0619,1.5839,1.6535,0.20635250050617565,0.7098164787652257,False
motif_84,Methanobacteriota,Archaea,2,51,869,0.0392,0.1011,0.3879,0.3614,0.9709798133041063,1.0,False
motif_84,Mollusca,Animalia,5,51,370,0.098,0.043,2.2774,2.4357,0.06713363587408025,0.45085628945355244,False
motif_84,Mucoromycota,Fungi,4,51,862,0.0784,0.1003,0.782,0.7624,0.7664365284874786,0.9915789888426106,False
motif_84,Streptophyta,Plantae,3,51,1334,0.0588,0.1552,0.379,0.3387,0.9903388006781285,1.0,False
motif_84,Thermoproteota,Archaea,7,51,992,0.1373,0.1154,1.1892,1.2209,0.37395032588744975,0.8289435788359458,False
motif_85,Evosea,Protozoa,3,28,532,0.1071,0.0619,1.731,1.8234,0.248987935698843,0.7522698955931839,False
motif_85,Methanobacteriota,Archaea,3,28,869,0.1071,0.1011,1.0597,1.0671,0.548679164447688,0.9254545563430961,False
motif_85,Mucoromycota,Fungi,3,28,862,0.1071,0.1003,1.0683,1.0768,0.5429573409626866,0.9189162967462194,False
motif_85,Streptophyta,Plantae,3,28,1334,0.1071,0.1552,0.6903,0.6524,0.8323536171376393,0.99451782107906,False
motif_85,Thermoproteota,Archaea,3,28,992,0.1071,0.1154,0.9283,0.9195,0.6426648635875976,0.9497811466344049,False
motif_86,Bacillota,Bacteria,2,29,33,0.069,0.0038,17.9624,20.3943,0.005439921674303589,0.08683726885858496,False
motif_86,Methanobacteriota,Archaea,3,29,869,0.1034,0.1011,1.0232,1.0259,0.5731692595144717,0.9357699537637565,False
motif_86,Mucoromycota,Fungi,7,29,862,0.2414,0.1003,2.4068,2.8696,0.021729484212468852,0.21656355225021479,False
motif_86,Nematoda,Animalia,3,29,128,0.1034,0.0149,6.9464,7.7917,0.00888607444987488,0.12472240210002956,False
motif_86,Streptophyta,Plantae,6,29,1334,0.2069,0.1552,1.333,1.4218,0.2890876553535046,0.7848804736022612,False
motif_87,Evosea,Protozoa,2,25,532,0.08,0.0619,1.2925,1.3191,0.46390795289762676,0.8938760555663073,False
motif_87,Methanobacteriota,Archaea,2,25,869,0.08,0.1011,0.7913,0.7726,0.7350556801427854,0.9748809687236342,False
motif_87,Nematoda,Animalia,4,25,128,0.16,0.0149,10.7438,12.9739,0.00046580759626507783,0.012846483181205305,True
motif_87,Streptophyta,Plantae,2,25,1334,0.08,0.1552,0.5154,0.4725,0.9178133044212853,0.9970658001700066,False
motif_87,Thermoproteota,Archaea,5,25,992,0.2,0.1154,1.7329,1.9207,0.15403463626138703,0.6224741599046283,False
motif_88,Evosea,Protozoa,3,45,532,0.0667,0.0619,1.0771,1.083,0.5335283496781907,0.9189162967462194,False
motif_88,Methanobacteriota,Archaea,2,45,869,0.0444,0.1011,0.4396,0.4122,0.9503521073349614,1.0,False
motif_88,Mollusca,Animalia,2,45,370,0.0444,0.043,1.0324,1.0341,0.5831491410330659,0.9357699537637565,False
motif_88,Mucoromycota,Fungi,3,45,862,0.0667,0.1003,0.6647,0.6395,0.843144856270399,0.9945676565140079,False
motif_88,Streptophyta,Plantae,2,45,1334,0.0444,0.1552,0.2864,0.252,0.9953882467412465,1.0,False
motif_88,Thermoproteota,Archaea,8,45,992,0.1778,0.1154,1.5403,1.6625,0.1410052250085336,0.6084520257449363,False
motif_89,Methanobacteriota,Archaea,4,31,869,0.129,0.1011,1.2762,1.3186,0.38427237348459137,0.8289435788359458,False
motif_89,Mollusca,Animalia,2,31,370,0.0645,0.043,1.4987,1.536,0.38810589950588814,0.8289435788359458,False
motif_89,Mucoromycota,Fungi,5,31,862,0.1613,0.1003,1.6082,1.7294,0.19448210742605182,0.6875363902188464,False
motif_89,Streptophyta,Plantae,6,31,1334,0.1935,0.1552,1.247,1.3077,0.34753445283781886,0.813577666267855,False
motif_89,Thermoproteota,Archaea,4,31,992,0.129,0.1154,1.118,1.136,0.48780382402668127,0.9008913938464727,False
motif_90,Chlorophyta,Plantae,2,30,286,0.0667,0.0333,2.0035,2.0827,0.2635296897507119,0.7685875181597757,False
motif_90,Mollusca,Animalia,4,30,370,0.1333,0.043,3.0973,3.4464,0.03825196897044335,0.30985739224023884,False
motif_90,Streptophyta,Plantae,2,30,1334,0.0667,0.1552,0.4295,0.3879,0.9589200279464807,1.0,False
motif_90,Thermoproteota,Archaea,9,30,992,0.3,0.1154,2.5993,3.3056,0.005280859747775258,0.0855825930258011,False
motif_91,Chlorophyta,Plantae,3,29,286,0.1034,0.0333,3.1089,3.3771,0.0705120929723161,0.4580372320350451,False
motif_91,Evosea,Protozoa,2,29,532,0.069,0.0619,1.1142,1.1231,0.5436336870063512,0.9189162967462194,False
motif_91,Methanobacteriota,Archaea,2,29,869,0.069,0.1011,0.6821,0.6578,0.8067818968938026,0.99451782107906,False
motif_91,Mollusca,Animalia,2,29,370,0.069,0.043,1.6021,1.6502,0.3568494432240709,0.813577666267855,False
motif_91,Mucoromycota,Fungi,3,29,862,0.1034,0.1003,1.0315,1.0352,0.5674301194761457,0.9357699537637565,False
motif_91,Streptophyta,Plantae,2,29,1334,0.069,0.1552,0.4443,0.4023,0.952721687077332,1.0,False
motif_91,Thermoproteota,Archaea,3,29,992,0.1034,0.1154,0.8963,0.884,0.6666611279640371,0.9501280989659713,False
motif_92,Evosea,Protozoa,4,51,532,0.0784,0.0619,1.2671,1.2921,0.3889605610430185,0.8296417937036975,False
motif_92,Methanobacteriota,Archaea,4,51,869,0.0784,0.1011,0.7757,0.7555,0.7721042577599182,0.9929515092354594,False
motif_92,Mollusca,Animalia,2,51,370,0.0392,0.043,0.911,0.9068,0.6515979007784926,0.9497811466344049,False
motif_92,Mucoromycota,Fungi,3,51,862,0.0588,0.1003,0.5865,0.5592,0.8979072930714929,0.9970658001700066,False
motif_92,Nematoda,Animalia,3,51,128,0.0588,0.0149,3.9499,4.2095,0.04002432151115676,0.31776885563403245,False
motif_92,Streptophyta,Plantae,6,51,1334,0.1176,0.1552,0.758,0.7245,0.8245648498144372,0.99451782107906,False
motif_92,Thermoproteota,Archaea,2,51,992,0.0392,0.1154,0.3398,0.3114,0.9854906984579802,1.0,False
motif_93,Arthropoda,Animalia,3,37,336,0.0811,0.0391,2.0741,2.1794,0.17472282260192945,0.6493245322227732,False
motif_93,Chlorophyta,Plantae,2,37,286,0.0541,0.0333,1.6245,1.6648,0.3501571781155587,0.813577666267855,False
motif_93,Methanobacteriota,Archaea,12,37,869,0.3243,0.1011,3.2078,4.3133,0.00017898590400400706,0.005627316821885982,True
motif_93,Mollusca,Animalia,2,37,370,0.0541,0.043,1.2557,1.2717,0.47735197571419785,0.898679408170921,False
motif_93,Streptophyta,Plantae,5,37,1334,0.1351,0.1552,0.8707,0.8499,0.7009855104711848,0.9644546621865697,False
motif_93,Thermoproteota,Archaea,4,37,992,0.1081,0.1154,0.9367,0.9287,0.6321749302106263,0.9497811466344049,False
motif_94,Mollusca,Animalia,2,22,370,0.0909,0.043,2.1118,2.2296,0.2442340886859511,0.748413230827125,False
motif_94,Mucoromycota,Fungi,2,22,862,0.0909,0.1003,0.9065,0.8969,0.6627925686119226,0.9497811466344049,False
motif_94,Streptophyta,Plantae,5,22,1334,0.2273,0.1552,1.4643,1.6032,0.2482362910734882,0.7522698955931839,False
motif_94,Thermoproteota,Archaea,3,22,992,0.1364,0.1154,1.1815,1.2108,0.47471481781565616,0.898679408170921,False
motif_95,Methanobacteriota,Archaea,4,24,869,0.1667,0.1011,1.6484,1.7817,0.21979304407865433,0.7259253403812864,False
motif_95,Mollusca,Animalia,2,24,370,0.0833,0.043,1.9358,2.0264,0.27664574526617025,0.780766807106678,False
motif_95,Mucoromycota,Fungi,4,24,862,0.1667,0.1003,1.6618,1.7979,0.2155575517186272,0.7202696717406181,False
motif_95,Streptophyta,Plantae,2,24,1334,0.0833,0.1552,0.5369,0.4941,0.9058736100535367,0.9970658001700066,False
motif_95,Thermoproteota,Archaea,2,24,992,0.0833,0.1154,0.722,0.6961,0.7827249132993015,0.99451782107906,False
motif_96,Chlorophyta,Plantae,2,44,286,0.0455,0.0333,1.366,1.3862,0.43312629459558577,0.8703825227033843,False
motif_96,Discosea,Protozoa,3,44,136,0.0682,0.0158,4.309,4.6312,0.03202555261603294,0.2721306416886691,False
motif_96,Evosea,Protozoa,16,44,532,0.3636,0.0619,5.8749,8.8981,3.0626304032310733e-09,2.292597616132975e-07,True
motif_96,Mucoromycota,Fungi,4,44,862,0.0909,0.1003,0.9065,0.8966,0.6563904414452086,0.9497811466344049,False
motif_96,Streptophyta,Plantae,5,44,1334,0.1136,0.1552,0.7322,0.6967,0.8344321382105137,0.99451782107906,False
motif_96,Thermoproteota,Archaea,2,44,992,0.0455,0.1154,0.3938,0.3637,0.9697254561636184,1.0,False
motif_97,Arthropoda,Animalia,2,32,336,0.0625,0.0391,1.5988,1.6425,0.35762224388746044,0.813577666267855,False
motif_97,Evosea,Protozoa,4,32,532,0.125,0.0619,2.0195,2.174,0.1330777828750832,0.6011444674702034,False
motif_97,Methanobacteriota,Archaea,3,32,869,0.0938,0.1011,0.9273,0.9194,0.6414677541020282,0.9497811466344049,False
motif_97,Mucoromycota,Fungi,4,32,862,0.125,0.1003,1.2464,1.2829,0.40193098141136935,0.8413255696120808,False
motif_97,Streptophyta,Plantae,2,32,1334,0.0625,0.1552,0.4027,0.3619,0.9690600310182612,1.0,False
motif_97,Thermoproteota,Archaea,6,32,992,0.1875,0.1154,1.6246,1.7734,0.15668729461992537,0.6249821237782561,False
motif_98,Chlorophyta,Plantae,3,29,286,0.1034,0.0333,3.1089,3.3771,0.0705120929723161,0.4580372320350451,False
motif_98,Evosea,Protozoa,3,29,532,0.1034,0.0619,1.6713,1.753,0.2660318744545801,0.7701696254928175,False
motif_98,Methanobacteriota,Archaea,4,29,869,0.1379,0.1011,1.3642,1.4245,0.3364316738688977,0.813577666267855,False
motif_98,Mucoromycota,Fungi,2,29,862,0.069,0.1003,0.6877,0.6637,0.8029916791701038,0.99451782107906,False
motif_98,Streptophyta,Plantae,2,29,1334,0.069,0.1552,0.4443,0.4023,0.952721687077332,1.0,False
motif_98,Thermoproteota,Archaea,5,29,992,0.1724,0.1154,1.4938,1.5998,0.23791974357635703,0.7471987564425434,False
motif_99,Arthropoda,Animalia,11,58,336,0.1897,0.0391,4.8514,5.9137,1.2108814353714728e-05,0.0005144609774064743,True
motif_99,Evosea,Protozoa,5,58,532,0.0862,0.0619,1.3928,1.4339,0.28872013168464244,0.7848804736022612,False
motif_99,Methanobacteriota,Archaea,3,58,869,0.0517,0.1011,0.5116,0.4832,0.9418428789857963,1.0,False
motif_99,Mucoromycota,Fungi,2,58,862,0.0345,0.1003,0.3438,0.3188,0.9839897166551675,1.0,False
motif_99,Streptophyta,Plantae,5,58,1334,0.0862,0.1552,0.5554,0.5117,0.9586088054490761,1.0,False
motif_99,Thermoproteota,Archaea,3,58,992,0.0517,0.1154,0.4482,0.4163,0.9704891031338491,1.0,False
motif_100,Chlorophyta,Plantae,2,28,286,0.0714,0.0333,2.1466,2.2435,0.23860927209551958,0.7471987564425434,False
motif_100,Methanobacteriota,Archaea,6,28,869,0.2143,0.1011,2.1194,2.4346,0.05719947465995774,0.40815160821847746,False
motif_100,Mollusca,Animalia,3,28,370,0.1071,0.043,2.4889,2.6812,0.11748674439984332,0.5657082109608982,False
motif_100,Mucoromycota,Fungi,2,28,862,0.0714,0.1003,0.7122,0.6894,0.7867460543636239,0.99451782107906,False
motif_100,Streptophyta,Plantae,3,28,1334,0.1071,0.1552,0.6903,0.6524,0.8323536171376393,0.99451782107906,False
motif_100,Thermoproteota,Archaea,5,28,992,0.1786,0.1154,1.5472,1.6695,0.2158059894337348,0.7202696717406181,False
motif_101,Evosea,Protozoa,2,30,532,0.0667,0.0619,1.0771,1.0829,0.5622355362247389,0.9330584541935542,False
motif_101,Methanobacteriota,Archaea,7,30,869,0.2333,0.1011,2.3078,2.7197,0.027015430571832998,0.24835237929193843,False
motif_101,Mucoromycota,Fungi,4,30,862,0.1333,0.1003,1.3295,1.3819,0.3545832280412598,0.813577666267855,False
motif_101,Thermoproteota,Archaea,3,30,992,0.1,0.1154,0.8664,0.8511,0.6894591457960699,0.9608420010562251,False
motif_102,Mucoromycota,Fungi,3,31,862,0.0968,0.1003,0.9649,0.961,0.6138774020982194,0.946485841892679,False
motif_102,Streptophyta,Plantae,6,31,1334,0.1935,0.1552,1.247,1.3077,0.34753445283781886,0.813577666267855,False
motif_102,Thermoproteota,Archaea,9,31,992,0.2903,0.1154,2.5154,3.155,0.006695140993505705,0.10318393766461734,False
motif_103,Methanobacteriota,Archaea,13,35,869,0.3714,0.1011,3.6737,5.3182,1.8711875105190092e-05,0.0007174406747648493,True
motif_103,Mucoromycota,Fungi,4,35,862,0.1143,0.1003,1.1395,1.1583,0.47152843529675437,0.898679408170921,False
motif_103,Streptophyta,Plantae,3,35,1334,0.0857,0.1552,0.5523,0.5092,0.9252780188573374,0.9998341823455873,False
motif_103,Thermoproteota,Archaea,3,35,992,0.0857,0.1154,0.7427,0.7177,0.7859694332614828,0.99451782107906,False
motif_104,Chlorophyta,Plantae,2,31,286,0.0645,0.0333,1.9389,2.0107,0.2760007234803072,0.780766807106678,False
motif_104,Evosea,Protozoa,2,31,532,0.0645,0.0619,1.0423,1.0454,0.5802880585352351,0.9357699537637565,False
motif_104,Methanobacteriota,Archaea,6,31,869,0.1935,0.1011,1.9143,2.1416,0.08659647798343661,0.5033660659897773,False
motif_104,Mollusca,Animalia,2,31,370,0.0645,0.043,1.4987,1.536,0.38810589950588814,0.8289435788359458,False
motif_104,Streptophyta,Plantae,10,31,1334,0.3226,0.1552,2.0784,2.6039,0.015410563234959826,0.17944744744708774,False
motif_104,Thermoproteota,Archaea,2,31,992,0.0645,0.1154,0.559,0.5276,0.8877844003956219,0.9970658001700066,False
motif_105,Arthropoda,Animalia,9,37,336,0.2432,0.0391,6.2222,8.0908,9.036969473295052e-06,0.00040588902891485206,True
motif_105,Evosea,Protozoa,2,37,532,0.0541,0.0619,0.8733,0.8656,0.6770384256519688,0.9545330987667221,False
motif_105,Methanobacteriota,Archaea,3,37,869,0.0811,0.1011,0.8019,0.7837,0.737362259422647,0.9748809687236342,False
motif_105,Mucoromycota,Fungi,4,37,862,0.1081,0.1003,1.0779,1.0878,0.5162157863688048,0.911127260507399,False
motif_105,Streptophyta,Plantae,7,37,1334,0.1892,0.1552,1.219,1.2715,0.34826852016584636,0.813577666267855,False
motif_105,Thermoproteota,Archaea,2,37,992,0.0541,0.1154,0.4683,0.4368,0.9380361198818209,0.9998341823455873,False
motif_106,Arthropoda,Animalia,5,34,336,0.1471,0.0391,3.7618,4.2869,0.00969851351343173,0.133737396869427,False
motif_106,Chlorophyta,Plantae,3,34,286,0.0882,0.0333,2.6517,2.8307,0.1025271594768973,0.542669005716103,False
motif_106,Evosea,Protozoa,2,34,532,0.0588,0.0619,0.9504,0.9471,0.6311281670535739,0.9497811466344049,False
motif_106,Mucoromycota,Fungi,3,34,862,0.0882,0.1003,0.8798,0.8677,0.6769953961556335,0.9545330987667221,False
motif_106,Streptophyta,Plantae,4,34,1334,0.1176,0.1552,0.758,0.7249,0.7959671664216642,0.99451782107906,False
motif_106,Thermoproteota,Archaea,6,34,992,0.1765,0.1154,1.529,1.6463,0.1921567935721932,0.6875363902188464,False
motif_107,Chlorophyta,Plantae,2,37,286,0.0541,0.0333,1.6245,1.6648,0.3501571781155587,0.813577666267855,False
motif_107,Evosea,Protozoa,4,37,532,0.1081,0.0619,1.7466,1.8434,0.1935616682090924,0.6875363902188464,False
motif_107,Methanobacteriota,Archaea,4,37,869,0.1081,0.1011,1.0693,1.078,0.5228455264947458,0.9112684706842263,False
motif_107,Mucoromycota,Fungi,3,37,862,0.0811,0.1003,0.8085,0.7908,0.7321455396874084,0.9737164030360457,False
motif_107,Streptophyta,Plantae,8,37,1334,0.2162,0.1552,1.3931,1.5046,0.20625454039898358,0.7098164787652257,False
motif_108,Evosea,Protozoa,2,32,532,0.0625,0.0619,1.0098,1.0104,0.5977878751766732,0.9359786252766238,False
motif_108,Methanobacteriota,Archaea,2,32,869,0.0625,0.1011,0.6182,0.5918,0.8486743577980757,0.9945676565140079,False
motif_108,Mucoromycota,Fungi,8,32,862,0.25,0.1003,2.4927,3.009,0.011728304503485363,0.15237103040891728,False
motif_108,Nematoda,Animalia,2,32,128,0.0625,0.0149,4.1968,4.464,0.08170605474684652,0.49399972990175034,False
motif_108,Streptophyta,Plantae,3,32,1334,0.0938,0.1552,0.604,0.5621,0.8934582561743624,0.9970658001700066,False
motif_108,Thermoproteota,Archaea,3,32,992,0.0938,0.1154,0.8123,0.7922,0.7314938603768051,0.9737164030360457,False
motif_109,Arthropoda,Animalia,3,30,336,0.1,0.0391,2.558,2.7467,0.1107607730266896,0.5579526784866433,False
motif_109,Methanobacteriota,Archaea,4,30,869,0.1333,0.1011,1.3188,1.3695,0.36036521918398856,0.8150994597945757,False
motif_109,Mucoromycota,Fungi,4,30,862,0.1333,0.1003,1.3295,1.3819,0.3545832280412598,0.813577666267855,False
motif_109,Streptophyta,Plantae,4,30,1334,0.1333,0.1552,0.8591,0.8369,0.7061624148707009,0.9644546621865697,False
motif_109,Thermoproteota,Archaea,4,30,992,0.1333,0.1154,1.1552,1.1799,0.4614789674757406,0.8938760555663073,False
motif_110,Discosea,Protozoa,2,31,136,0.0645,0.0158,4.0773,4.3387,0.08582028010644832,0.5015222317001367,False
motif_110,Evosea,Protozoa,4,31,532,0.129,0.0619,2.0846,2.2548,0.12205692672831167,0.5761966631138317,False
motif_110,Methanobacteriota,Archaea,4,31,869,0.129,0.1011,1.2762,1.3186,0.38427237348459137,0.8289435788359458,False
motif_110,Mollusca,Animalia,2,31,370,0.0645,0.043,1.4987,1.536,0.38810589950588814,0.8289435788359458,False
motif_110,Streptophyta,Plantae,5,31,1334,0.1613,0.1552,1.0392,1.0469,0.538558687378426,0.9189162967462194,False
motif_110,Thermoproteota,Archaea,5,31,992,0.1613,0.1154,1.3975,1.4763,0.2837861857568919,0.7826524280874282,False
motif_111,Discosea,Protozoa,2,35,136,0.0571,0.0158,3.6113,3.8109,0.10548919796195151,0.5509269740737135,False
motif_111,Evosea,Protozoa,7,35,532,0.2,0.0619,3.2312,3.8262,0.0049296615485735044,0.08244072291869733,False
motif_111,Mucoromycota,Fungi,2,35,862,0.0571,0.1003,0.5698,0.5426,0.8792010305513555,0.9970658001700066,False
motif_111,Streptophyta,Plantae,5,35,1334,0.1429,0.1552,0.9204,0.9068,0.651589978272529,0.9497811466344049,False
motif_111,Thermoproteota,Archaea,2,35,992,0.0571,0.1154,0.4951,0.4634,0.9242951242423545,0.9998341823455873,False
motif_112,Arthropoda,Animalia,3,37,336,0.0811,0.0391,2.0741,2.1794,0.17472282260192945,0.6493245322227732,False
motif_112,Chlorophyta,Plantae,2,37,286,0.0541,0.0333,1.6245,1.6648,0.3501571781155587,0.813577666267855,False
motif_112,Evosea,Protozoa,6,37,532,0.1622,0.0619,2.6199,2.9555,0.024666814976418677,0.23644044599347658,False
motif_112,Streptophyta,Plantae,11,37,1334,0.2973,0.1552,1.9155,2.3137,0.02120857615247438,0.21649273838759564,False
motif_112,Thermoproteota,Archaea,5,37,992,0.1351,0.1154,1.1709,1.1985,0.4269828840466274,0.8660865725436107,False
motif_113,Arthropoda,Animalia,3,32,336,0.0938,0.0391,2.3982,2.5567,0.12800051395023795,0.5866379239935103,False
motif_113,Evosea,Protozoa,2,32,532,0.0625,0.0619,1.0098,1.0104,0.5977878751766732,0.9359786252766238,False
motif_113,Methanobacteriota,Archaea,3,32,869,0.0938,0.1011,0.9273,0.9194,0.6414677541020282,0.9497811466344049,False
motif_113,Mucoromycota,Fungi,2,32,862,0.0625,0.1003,0.6232,0.5971,0.8453086164238348,0.9945676565140079,False
motif_113,Streptophyta,Plantae,6,32,1334,0.1875,0.1552,1.2081,1.2572,0.3771784518691672,0.8289435788359458,False
motif_113,Thermoproteota,Archaea,2,32,992,0.0625,0.1154,0.5415,0.51,0.8982037697302097,0.9970658001700066,False
motif_114,Methanobacteriota,Archaea,3,33,869,0.0909,0.1011,0.8992,0.8887,0.662447331984134,0.9497811466344049,False
motif_114,Mollusca,Animalia,2,33,370,0.0606,0.043,1.4079,1.4365,0.41867545586193744,0.8580936331355484,False
motif_114,Mucoromycota,Fungi,8,33,862,0.2424,0.1003,2.4172,2.8882,0.014157365489478541,0.16860135264742626,False
motif_114,Streptophyta,Plantae,7,33,1334,0.2121,0.1552,1.3667,1.4679,0.24359640010113887,0.748413230827125,False
motif_114,Thermoproteota,Archaea,4,33,992,0.1212,0.1154,1.0502,1.0574,0.5387543879257124,0.9189162967462194,False
motif_115,Chlorophyta,Plantae,2,25,286,0.08,0.0333,2.4042,2.537,0.20152138092435515,0.6985076256350136,False
motif_115,Methanobacteriota,Archaea,2,25,869,0.08,0.1011,0.7913,0.7726,0.7350556801427854,0.9748809687236342,False
motif_115,Mollusca,Animalia,2,25,370,0.08,0.043,1.8584,1.9381,0.29283475035608475,0.788246964999598,False
motif_115,Mucoromycota,Fungi,3,25,862,0.12,0.1003,1.1965,1.2241,0.4650419535716728,0.8938760555663073,False
motif_115,Streptophyta,Plantae,4,25,1334,0.16,0.1552,1.0309,1.0369,0.5580267206190013,0.9330584541935542,False
motif_115,Thermoproteota,Archaea,8,25,992,0.32,0.1154,2.7726,3.6279,0.005468759298346,0.08683726885858496,False
motif_116,Methanobacteriota,Archaea,3,37,869,0.0811,0.1011,0.8019,0.7837,0.737362259422647,0.9748809687236342,False
motif_116,Mucoromycota,Fungi,5,37,862,0.1351,0.1003,1.3474,1.4041,0.31146109885506645,0.8085936632263382,False
motif_116,Streptophyta,Plantae,7,37,1334,0.1892,0.1552,1.219,1.2715,0.34826852016584636,0.813577666267855,False
motif_116,Thermoproteota,Archaea,6,37,992,0.1622,0.1154,1.405,1.4864,0.2502537472580655,0.7522698955931839,False
motif_117,Methanobacteriota,Archaea,8,26,869,0.3077,0.1011,3.0433,3.9788,0.0031445918829354144,0.05955781252981291,False
motif_117,Mucoromycota,Fungi,2,26,862,0.0769,0.1003,0.767,0.747,0.7506931333329593,0.9798930526380571,False
motif_117,Streptophyta,Plantae,11,26,1334,0.4231,0.1552,2.7259,4.0164,0.0009756068559877599,0.021909342537325124,True
motif_118,Methanobacteriota,Archaea,7,28,869,0.25,0.1011,2.4727,2.9795,0.018750027140185536,0.20188385386555935,False
motif_118,Mollusca,Animalia,2,28,370,0.0714,0.043,1.6593,1.7138,0.341003829110139,0.813577666267855,False
motif_118,Thermoproteota,Archaea,3,28,992,0.1071,0.1154,0.9283,0.9195,0.6426648635875976,0.9497811466344049,False
motif_119,Methanobacteriota,Archaea,3,31,869,0.0968,0.1011,0.9572,0.9524,0.6195864863916613,0.9493079499100308,False
motif_119,Mucoromycota,Fungi,3,31,862,0.0968,0.1003,0.9649,0.961,0.6138774020982194,0.946485841892679,False
motif_119,Streptophyta,Plantae,6,31,1334,0.1935,0.1552,1.247,1.3077,0.34753445283781886,0.813577666267855,False
motif_119,Thermoproteota,Archaea,3,31,992,0.0968,0.1154,0.8385,0.8206,0.7110650731285046,0.9661143430924886,False
motif_120,Methanobacteriota,Archaea,3,26,869,0.1154,0.1011,1.1412,1.1602,0.49732317968302614,0.9038058248112336,False
motif_120,Mucoromycota,Fungi,8,26,862,0.3077,0.1003,3.068,4.0151,0.0029882159272919383,0.05799352392225836,False
motif_120,Streptophyta,Plantae,5,26,1334,0.1923,0.1552,1.239,1.2971,0.37818295994387424,0.8289435788359458,False
motif_121,Arthropoda,Animalia,2,35,336,0.0571,0.0391,1.4617,1.4927,0.3999364327342002,0.8413255696120808,False
motif_121,Evosea,Protozoa,2,35,532,0.0571,0.0619,0.9232,0.9182,0.6469733095649499,0.9497811466344049,False
motif_121,Mucoromycota,Fungi,9,35,862,0.2571,0.1003,2.564,3.1276,0.006313607514895083,0.09826723775658486,False
motif_121,Nematoda,Animalia,2,35,128,0.0571,0.0149,3.8371,4.0568,0.09527190743265357,0.5329802081285816,False
motif_121,Streptophyta,Plantae,4,35,1334,0.1143,0.1552,0.7363,0.7014,0.8145964810215525,0.99451782107906,False
motif_121,Thermoproteota,Archaea,4,35,992,0.1143,0.1154,0.9902,0.9889,0.5870040687413809,0.9357699537637565,False
motif_122,Chlorophyta,Plantae,5,28,286,0.1786,0.0333,5.3665,6.4103,0.0020629788381600505,0.04157695812291794,True
motif_122,Mucoromycota,Fungi,2,28,862,0.0714,0.1003,0.7122,0.6894,0.7867460543636239,0.99451782107906,False
motif_122,Streptophyta,Plantae,3,28,1334,0.1071,0.1552,0.6903,0.6524,0.8323536171376393,0.99451782107906,False
motif_122,Thermoproteota,Archaea,3,28,992,0.1071,0.1154,0.9283,0.9195,0.6426648635875976,0.9497811466344049,False
motif_123,Arthropoda,Animalia,2,36,336,0.0556,0.0391,1.4211,1.4486,0.4137552689969134,0.8546955096756214,False
motif_123,Evosea,Protozoa,3,36,532,0.0833,0.0619,1.3463,1.38,0.38685197178327646,0.8289435788359458,False
motif_123,Methanobacteriota,Archaea,7,36,869,0.1944,0.1011,1.9232,2.1553,0.06551010918472462,0.4458090547116325,False
motif_123,Mucoromycota,Fungi,2,36,862,0.0556,0.1003,0.5539,0.5266,0.8888812251808019,0.9970658001700066,False
motif_123,Streptophyta,Plantae,3,36,1334,0.0833,0.1552,0.5369,0.4937,0.9337754364127208,0.9998341823455873,False
motif_123,Thermoproteota,Archaea,4,36,992,0.1111,0.1154,0.9627,0.9579,0.6099920063010047,0.946485841892679,False
motif_124,Evosea,Protozoa,2,33,532,0.0606,0.0619,0.9792,0.9777,0.614734125046072,0.946485841892679,False
motif_124,Methanobacteriota,Archaea,4,33,869,0.1212,0.1011,1.1989,1.2273,0.4316719752809684,0.8703825227033843,False
motif_124,Streptophyta,Plantae,4,33,1334,0.1212,0.1552,0.781,0.75,0.7758574572813655,0.9929515092354594,False
motif_125,Evosea,Protozoa,2,37,532,0.0541,0.0619,0.8733,0.8656,0.6770384256519688,0.9545330987667221,False
motif_125,Methanobacteriota,Archaea,2,37,869,0.0541,0.1011,0.5346,0.5069,0.9004925322532368,0.9970658001700066,False
motif_125,Mollusca,Animalia,9,37,370,0.2432,0.043,5.6505,7.2985,1.9616403583237047e-05,0.0007342139626868723,True
motif_125,Mucoromycota,Fungi,3,37,862,0.0811,0.1003,0.8085,0.7908,0.7321455396874084,0.9737164030360457,False
