formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
2	C47H93NO6	[M + H]+	C47H94NO6+	Fatty acids	1.000	Glycerolipids	0.994	Triacylglycerols	0.995	Lipids and lipid-like molecules	0.988	Glycerolipids	0.961	Triradylcglycerols	0.994	Triacylglycerols	0.913	Triacylglycerols	0.913	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Quaternary ammonium salts; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Amines; Organic cations; Triradylcglycerols; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	768.706	1364	22.740	875376343102482972	875367003071028713	875367003071028712	A15_225602	
2	C47H82O3	[M + Na]+	C47H82NaO3+	Terpenoids	0.982	Steroids	0.941	Cholestane steroids	0.456	Lipids and lipid-like molecules	0.998	Steroids and steroid derivatives	0.951	Steroid esters	0.918	Cholesteryl esters	0.678	Cholesteryl esters	0.678	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cholesterols and derivatives; Cholesteryl esters; Secondary alcohols; Steroid esters; Carbonyl compounds; Delta-5-steroids; Cholestane steroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	717.618	1367	22.790	875376344675347022	875355538045140680	875355538045140679	A15_226225	
2	C47H82O3	[M + Na]+	C47H82NaO3+	Terpenoids	0.982	Steroids	0.941	Cholestane steroids	0.456	Lipids and lipid-like molecules	0.998	Steroids and steroid derivatives	0.951	Steroid esters	0.918	Cholesteryl esters	0.678	Cholesteryl esters	0.678	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cholesterols and derivatives; Cholesteryl esters; Secondary alcohols; Steroid esters; Carbonyl compounds; Delta-5-steroids; Cholestane steroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	717.618	1367	22.790	875376329169004989	875367003121360373	875367003121360372	A15_226225	
1	C50H92O6	[M + H3N + H]+	C50H96NO6+	Fatty acids	0.997	Glycerolipids	0.980	Cholane steroids	0.387	Lipids and lipid-like molecules	1.000	Steroids and steroid derivatives	0.556	Bile acids, alcohols and derivatives	0.589			Bile acids, alcohols and derivatives	0.589	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Bile acids, alcohols and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	806.723	1373	22.876	875376329450023377	875355538061917900	875355538061917899	A15_226240	
1	C50H92O6	[M + H3N + H]+	C50H96NO6+	Fatty acids	0.997	Glycerolipids	0.980	Cholane steroids	0.387	Lipids and lipid-like molecules	1.000	Steroids and steroid derivatives	0.556	Bile acids, alcohols and derivatives	0.589			Bile acids, alcohols and derivatives	0.589	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Bile acids, alcohols and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	806.723	1373	22.876	875376329768790483	875367003142331897	875367003142331896	A15_226240	
1	C47H93NO6	[M + H]+	C47H94NO6+	Fatty acids	1.000	Glycerolipids	0.815	Triacylglycerols	0.866	Lipids and lipid-like molecules	0.970	Glycerolipids	0.334	Triradylcglycerols	0.805			Triradylcglycerols	0.805	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Amines; Triradylcglycerols; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	768.707	1375	22.914	875376333338143208	875355538078695120	875355538078695119	A15_226382	
1	C47H93NO6	[M + H]+	C47H94NO6+	Fatty acids	1.000	Glycerolipids	0.815	Triacylglycerols	0.866	Lipids and lipid-like molecules	0.970	Glycerolipids	0.334	Triradylcglycerols	0.805			Triradylcglycerols	0.805	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Amines; Triradylcglycerols; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	768.707	1375	22.914	875376336890718706	875367003159109117	875367003159109116	A15_226382	
1	C28H22Br4O7	[M + K]+	C28H22Br4KO7+	Shikimates and Phenylpropanoids	0.820	Flavonoids	0.153	Pulvinones	0.081	Organoheterocyclic compounds	0.678	Benzopyrans	0.469	1-benzopyrans	0.505			1-benzopyrans	0.505	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Aryl bromides; Bromobenzenes; Organobromides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	824.766	1380	23.002	875376340606872060	875355538028363460	875355538028363459	A15_225978	
1	C28H22Br4O7	[M + K]+	C28H22Br4KO7+	Shikimates and Phenylpropanoids	0.820	Flavonoids	0.153	Pulvinones	0.081	Organoheterocyclic compounds	0.678	Benzopyrans	0.469	1-benzopyrans	0.505			1-benzopyrans	0.505	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Aryl bromides; Bromobenzenes; Organobromides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	824.766	1380	23.002	875376344394328622	875367003104583153	875367003104583152	A15_225978	
3	C48H95NO6	[M + H]+	C48H96NO6+	Fatty acids	1.000	Glycerolipids	0.999	Triacylglycerols	0.999	Lipids and lipid-like molecules	0.983	Glycerolipids	0.991	Triradylcglycerols	0.999	Triacylglycerols	0.989	Triacylglycerols	0.989	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Quaternary ammonium salts; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Amines; Organic cations; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	782.722	1385	23.091	875376367542692775	875355538095472340	875355538095472339	A15_226458	
3	C48H95NO6	[M + H]+	C48H96NO6+	Fatty acids	1.000	Glycerolipids	0.999	Triacylglycerols	0.999	Lipids and lipid-like molecules	0.983	Glycerolipids	0.991	Triradylcglycerols	0.999	Triacylglycerols	0.989	Triacylglycerols	0.989	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Quaternary ammonium salts; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Amines; Organic cations; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	782.722	1385	23.091	875376364698954581	875367003180080641	875367003180080640	A15_226458	
1	C48H92O6	[M + H3N + H]+	C48H96NO6+	Fatty acids	1.000	Glycerolipids	1.000	Triacylglycerols	1.000	Lipids and lipid-like molecules	0.985	Glycerolipids	1.000	Triradylcglycerols	1.000	Triacylglycerols	1.000	Triacylglycerols	1.000	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	782.723	1394	23.226	875376364967390079	875355538133221084	875355538129026779	A15_226832	
1	C48H92O6	[M + H3N + H]+	C48H96NO6+	Fatty acids	1.000	Glycerolipids	1.000	Triacylglycerols	1.000	Lipids and lipid-like molecules	0.985	Glycerolipids	1.000	Triradylcglycerols	1.000	Triacylglycerols	1.000	Triacylglycerols	1.000	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	782.723	1394	23.226	875376365227436929	875367003217829385	875367003217829384	A15_226832	
1	C48H92O6	[M + H3N + H]+	C48H96NO6+	Fatty acids	1.000	Glycerolipids	1.000	Triacylglycerols	1.000	Lipids and lipid-like molecules	0.987	Glycerolipids	1.000	Triradylcglycerols	1.000	Triacylglycerols	1.000	Triacylglycerols	1.000	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	782.723	1395	23.251	875376368125701073	875355538149998304	875355538149998303	A15_227040	
1	C48H92O6	[M + H3N + H]+	C48H96NO6+	Fatty acids	1.000	Glycerolipids	1.000	Triacylglycerols	1.000	Lipids and lipid-like molecules	0.987	Glycerolipids	1.000	Triradylcglycerols	1.000	Triacylglycerols	1.000	Triacylglycerols	1.000	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	782.723	1395	23.251	875376365516843907	875367003234606605	875367003234606604	A15_227040	
1	C50H94O6	[M + H3N + H]+	C50H98NO6+	Fatty acids	1.000	Glycerolipids	1.000	Triacylglycerols	0.829	Lipids and lipid-like molecules	1.000	Glycerolipids	0.944	Triradylcglycerols	0.551			Triradylcglycerols	0.551	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	808.738	1399	23.310	875376365785279365	875355538166775524	875355538166775523	A15_227181	
1	C50H94O6	[M + H3N + H]+	C50H98NO6+	Fatty acids	1.000	Glycerolipids	1.000	Triacylglycerols	0.829	Lipids and lipid-like molecules	1.000	Glycerolipids	0.944	Triradylcglycerols	0.551			Triradylcglycerols	0.551	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	808.738	1399	23.310	875376368415108065	875367003255578129	875367003255578128	A15_227181	
1	C50H94O6	[M + H3N + H]+	C50H98NO6+	Fatty acids	1.000	Glycerolipids	1.000	Triacylglycerols	1.000	Lipids and lipid-like molecules	0.999	Glycerolipids	0.999	Triradylcglycerols	0.995	Triacylglycerols	0.994	Triacylglycerols	0.994	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	808.738	1400	23.326	875376350794836688	875355538200329964	875355538200329963	A15_227369	
1	C50H94O6	[M + H3N + H]+	C50H98NO6+	Fatty acids	1.000	Glycerolipids	1.000	Triacylglycerols	1.000	Lipids and lipid-like molecules	0.999	Glycerolipids	0.999	Triradylcglycerols	0.995	Triacylglycerols	0.994	Triacylglycerols	0.994	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	808.738	1400	23.326	875376351130381010	875367003289132569	875367003289132568	A15_227369	
3	C45H75N3O3	[M + H]+	C45H76N3O3+	Alkaloids	0.866	Tryptophan alkaloids	0.794	Pyrroloindole alkaloids	0.226	Organic acids and derivatives	0.841	Carboxylic acids and derivatives	0.812	Amino acids, peptides, and analogues	0.533	Amino acids and derivatives	0.528	Amino acids and derivatives	0.528	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	706.585	1400	23.339	875376359326051031	875355538112249560	875355538112249559	A15_226590	
3	C45H75N3O3	[M + H]+	C45H76N3O3+	Alkaloids	0.866	Tryptophan alkaloids	0.794	Pyrroloindole alkaloids	0.226	Organic acids and derivatives	0.841	Carboxylic acids and derivatives	0.812	Amino acids, peptides, and analogues	0.533	Amino acids and derivatives	0.528	Amino acids and derivatives	0.528	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	706.585	1400	23.339	875376367060347794	875367003196857861	875367003196857860	A15_226590	
