formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C39H73N5O10	[M + H]+	C39H74N5O10+		0.796	10.643	10.643	0.000	6	0.651	3.052	5.916	7.152		772.549	758	12.630	875372243799417133	875355511415499388	875355511411305083	A15_130935	
1	C39H73N5O10	[M + H]+	C39H74N5O10+		0.796	10.643	10.643	0.000	6	0.651	3.052	5.916	7.152		772.549	758	12.630	875372259561611805	875366976953092521	875366976953092520	A15_130935	
1	C39H76NO8P	[M + Na]+	C39H76NNaO8P+		1.000	132.066	132.066	0.000	44	0.848	-0.057	3.643	2.640		740.522	759	12.643	875372499752627738	875355511537134228	875355511537134227	A15_131413	
1	C39H76NO8P	[M + Na]+	C39H76NNaO8P+		1.000	132.066	132.066	0.000	44	0.848	-0.057	3.643	2.640		740.522	759	12.643	875372462603677057	875366977125059009	875366977120864704	A15_131413	
1	C34H68NO8P	[M + H]+	C34H69NO8P+		1.000	118.749	118.749	0.000	41	0.836	1.848	2.101	2.273		650.477	759	12.645	875372135728978727	875355510664718824	875355510664718823	A15_128835	
1	C34H68NO8P	[M + H]+	C34H69NO8P+		1.000	118.749	118.749	0.000	41	0.836	1.848	2.101	2.273		650.477	759	12.645	875372164900363458	875366976160368917	875366976160368916	A15_128835	
1	C32H60O4	[M + H]+	C32H61O4+		1.000	97.829	97.829	0.000	13	0.714	4.837	4.837	2.444		509.458	759	12.647	875372283234263936	875355511579077276	875355511574882971	A15_131433	
1	C32H60O4	[M + H]+	C32H61O4+		1.000	97.829	97.829	0.000	13	0.714	4.837	4.837	2.444		509.458	759	12.647	875372092284377173	875366977167002057	875366977167002056	A15_131433	
1	C32H62N8O6	[M + Na]+	C32H62N8NaO6+		0.220	4.886	4.886	0.000	1	0.625	2.112	2.112	9.653		677.475	759	12.653	875372129022286511	875355510857656844	875355510853462539	A15_129598	
1	C32H62N8O6	[M + Na]+	C32H62N8NaO6+		0.220	4.886	4.886	0.000	1	0.625	2.112	2.112	9.653		677.475	759	12.653	875372100635236568	875366976353306937	875366976349112632	A15_129598	
1	C37H64O6	[M + H]+	C37H65O6+		0.985	153.025	153.025	0.000	47	0.805	1.903	2.891	-2.640		605.476	760	12.665	875372206604328778	875355511662963372	875355511662963371	A15_131890	
1	C37H64O6	[M + H]+	C37H65O6+		0.985	153.025	153.025	0.000	47	0.805	1.903	2.891	-2.640		605.476	760	12.665	875372257091166629	875366977250888153	875366977250888152	A15_131890	
1	C36H69O10P	[M + Na]+	C36H69NaO10P+		1.000	5.385	5.385	0.000	2	0.502	-1.832	1.832	-0.058		715.452	760	12.666	875372100958198027	875355511314836072	875355511314836071	A15_130638	
1	C36H69O10P	[M + Na]+	C36H69NaO10P+		1.000	5.385	5.385	0.000	2	0.502	-1.832	1.832	-0.058		715.452	760	12.666	875372101264382221	875366976844040597	875366976844040596	A15_130638	
1	C38H72NO8P	[M + H]+	C38H73NO8P+		1.000	93.354	93.354	0.000	36	0.722	0.918	2.474	-0.092		702.507	760	12.669	875372097963464916	875355511558105752	875355511558105751	A15_131431	
1	C38H72NO8P	[M + H]+	C38H73NO8P+		1.000	93.354	93.354	0.000	36	0.722	0.918	2.474	-0.092		702.507	760	12.669	875372098173180118	875366977146030533	875366977146030532	A15_131431	
1	C35H63BN2O8	[M + H]+	C35H64BN2O8+		0.237	15.092	15.092	0.000	5	0.382	0.496	1.196	-2.505		650.477	760	12.672	875372103059544335	875355511168035404	875355511168035403	A15_130445	
1	C35H63BN2O8	[M + H]+	C35H64BN2O8+		0.237	15.092	15.092	0.000	5	0.382	0.496	1.196	-2.505		650.477	760	12.672	875372103097293108	875366976693045625	875366976693045624	A15_130445	
1	C33H60O4	[M + H]+	C33H61O4+		0.999	93.531	93.531	0.000	23	0.863	4.693	4.693	-0.926		521.456	760	12.672	875372302502896996	875355511356779120	875355511352584815	A15_130746	
1	C33H60O4	[M + H]+	C33H61O4+		0.999	93.531	93.531	0.000	23	0.863	4.693	4.693	-0.926		521.456	760	12.672	875372579557650956	875366976890177949	875366976890177948	A15_130746	
1	C48H80O9	[M + H]+	C48H81O9+		0.995	62.278	62.278	0.000	27	0.843	-1.668	2.035	-7.335		801.582	762	12.702	875372187742543428	875355511700712112	875355511700712111	A15_132038	
1	C48H80O9	[M + H]+	C48H81O9+		0.995	62.278	62.278	0.000	27	0.843	-1.668	2.035	-7.335		801.582	762	12.702	875372149461130227	875366977271859677	875366977271859676	A15_132038	
1	C42H64N2O7	[M + H]+	C42H65N2O7+		0.954	29.590	29.590	0.000	9	0.598	7.269	7.269	9.554		709.485	762	12.707	875372175176408406	875355510958320160	875355510958320159	A15_130088	
1	C42H64N2O7	[M + H]+	C42H65N2O7+		0.954	29.590	29.590	0.000	9	0.598	7.269	7.269	9.554		709.485	762	12.707	875372114031843813	875366976462358861	875366976462358860	A15_130088	
1	C48H78NO8P	[M + H]+	C48H79NO8P+		1.000	0.268	0.268	0.000	1	0.659	-0.478	0.478	0.325		828.554	764	12.728	875372103592221017	875355511436470912	875355511436470911	A15_130952	
1	C48H78NO8P	[M + H]+	C48H79NO8P+		1.000	0.268	0.268	0.000	1	0.659	-0.478	0.478	0.325		828.554	764	12.728	875372104057788814	875366976982452653	875366976982452652	A15_130952	
1	C48H80O9	[M + H]+	C48H81O9+		0.775	33.694	33.694	0.000	16	0.778	-5.161	5.161	-7.405		801.582	764	12.737	875372210786049917	875355512375995160	875355512375995159	A15_134202	
1	C48H80O9	[M + H]+	C48H81O9+		0.775	33.694	33.694	0.000	16	0.778	-5.161	5.161	-7.405		801.582	764	12.737	875372140309158746	875366977829702213	875366977829702212	A15_134202	
1	C41H79NO8	[M + Na]+	C41H79NNaO8+		0.996	33.156	33.156	0.000	12	0.567	2.125	2.650	2.255		736.571	765	12.747	875372123087346251	875355511616826020	875355511616826019	A15_131698	
1	C41H79NO8	[M + Na]+	C41H79NNaO8+		0.996	33.156	33.156	0.000	12	0.567	2.125	2.650	2.255		736.571	765	12.747	875372132226734818	875366977208945105	875366977208945104	A15_131698	
1	C46H84NO8P	[M + H]+	C46H85NO8P+		1.000	6.050	6.050	0.000	3	0.435	0.030	0.530	3.253		810.603	765	12.750	875372132650359564	875355511520357008	875355511520357007	A15_131397	
1	C46H84NO8P	[M + H]+	C46H85NO8P+		1.000	6.050	6.050	0.000	3	0.435	0.030	0.530	3.253		810.603	765	12.750	875372211117399984	875366977099893181	875366977099893180	A15_131397	
1	C17H32O3	[M + H]+	C17H33O3+		1.000	92.506	92.506	0.000	18	0.833	6.544	6.544	-2.140		285.242	765	12.752	875372133287893774	875355512405355292	875355512405355291	A15_134230	
1	C17H32O3	[M + H]+	C17H33O3+		1.000	92.506	92.506	0.000	18	0.833	6.544	6.544	-2.140		285.242	765	12.752	875372303148819834	875366977850673737	875366977850673736	A15_134230	
1	C45H66O2	[M + K]+	C45H66KO2+		0.781	25.410	25.410	0.000	10	0.086	2.214	2.435	8.348		677.475	765	12.753	875372194017222305	875355512002702036	875355512002702035	A15_133116	
1	C45H66O2	[M + K]+	C45H66KO2+		0.781	25.410	25.410	0.000	10	0.086	2.214	2.435	8.348		677.475	765	12.753	875372312615363997	875366977452214785	875366977452214784	A15_133116	
1	C40H76O10	[M + Na]+	C40H76NaO10+		0.296	4.500	4.500	0.000	0	0.000			-8.806		739.527	767	12.779	875372313764603336	875355511943981772	875355511943981771	A15_133023	
1	C40H76O10	[M + Na]+	C40H76NaO10+		0.296	4.500	4.500	0.000	0	0.000			-8.806		739.527	767	12.779	875372134500047641	875366977414466041	875366977414466040	A15_133023	
1	C32H59N17O4	[M + H]+	C32H60N17O4+		0.494	19.559	19.559	0.000	6	0.599	-2.200	2.200	-3.546		746.498	767	12.790	875372141672307597	875355511499385484	875355511499385483	A15_131188	
1	C32H59N17O4	[M + H]+	C32H60N17O4+		0.494	19.559	19.559	0.000	6	0.599	-2.200	2.200	-3.546		746.498	767	12.790	875372290289083327	875366977078921657	875366977074727352	A15_131188	
1	C38H74NO10P	[M + H]+	C38H75NO10P+		0.300	43.949	43.949	0.000	16	0.726	-0.060	2.683	1.798		736.514	768	12.794	875372337705691040	875355511805569724	875355511805569723	A15_132702	
1	C38H74NO10P	[M + H]+	C38H75NO10P+		0.300	43.949	43.949	0.000	16	0.726	-0.060	2.683	1.798		736.514	768	12.794	875372301097805051	875366977334774249	875366977334774248	A15_132702	
1	C47H73NO8	[M + H]+	C47H74NO8+		0.080	9.808	9.808	0.000	1	0.380	-0.330	0.610	2.046		780.542	768	12.804	875372156796967974	875355512040450780	875355512040450779	A15_133203	
1	C47H73NO8	[M + H]+	C47H74NO8+		0.080	9.808	9.808	0.000	1	0.380	-0.330	0.610	2.046		780.542	768	12.804	875372160634756235	875366977494157833	875366977494157832	A15_133203	
1	C48H78NO8P	[M + H]+	C48H79NO8P+		1.000	0.157	0.157	0.000	1	0.693	-1.047	1.047	0.159		828.554	769	12.816	875372157174455385	875355512099171048	875355512099171047	A15_133513	
1	C48H78NO8P	[M + H]+	C48H79NO8P+		1.000	0.157	0.157	0.000	1	0.693	-1.047	1.047	0.159		828.554	769	12.816	875372301605315886	875366977557072405	875366977557072404	A15_133513	
1	C43H75NO7	[M + H]+	C43H76NO7+		0.127	0.998	0.998	0.000	0	0.000	0.022	0.022	-1.541		718.561	769	12.822	875372212270833586	875355511843318464	875355511843318463	A15_132742	
1	C43H75NO7	[M + H]+	C43H76NO7+		0.127	0.998	0.998	0.000	0	0.000	0.022	0.022	-1.541		718.561	769	12.822	875372159321939035	875366977355745773	875366977355745772	A15_132742	
1	C36H72NO8P	[M + H]+	C36H73NO8P+		1.000	8.288	8.288	0.000	2	0.631	-0.087	0.354	0.750		678.507	770	12.826	875372579788337704	875355512141114096	875355512141114095	A15_133886	
1	C36H72NO8P	[M + H]+	C36H73NO8P+		1.000	8.288	8.288	0.000	2	0.631	-0.087	0.354	0.750		678.507	770	12.826	875372159569403011	875366977599015453	875366977599015452	A15_133886	
1	C43H64O6	[M + H3N + H]+	C43H68NO6+		1.000	99.031	99.031	0.000	29	0.755	1.567	2.554	-3.862		694.501	770	12.837	875372188526878327	875355512157891316	875355512157891315	A15_133954	
1	C43H64O6	[M + H3N + H]+	C43H68NO6+		1.000	99.031	99.031	0.000	29	0.755	1.567	2.554	-3.862		694.501	770	12.837	875372159988833413	875366977624181281	875366977624181280	A15_133954	
1	C36H70NO8P	[M + H]+	C36H71NO8P+		1.000	13.360	13.360	0.000	3	0.748	3.953	7.116	-0.516		676.491	770	12.840	875372160286628999	875355511738460852	875355511734266547	A15_132433	
1	C36H70NO8P	[M + H]+	C36H71NO8P+		1.000	13.360	13.360	0.000	3	0.748	3.953	7.116	-0.516		676.491	770	12.840	875372160584424585	875366977292831201	875366977292831200	A15_132433	
1	C38H71O10P	[M + H3N + H]+	C38H75NO10P+		1.000	25.929	25.929	0.000	9	0.584	0.271	1.744	1.795	PG(16:1_16:1)	736.514	771	12.844	875372160907386047	875355512237583108	875355512237583107	A15_134059	
1	C38H71O10P	[M + H3N + H]+	C38H75NO10P+		1.000	25.929	25.929	0.000	9	0.584	0.271	1.744	1.795	PG(16:1_16:1)	736.514	771	12.844	875372160894803134	875366977724844593	875366977720650288	A15_134059	
1	C39H71N7O5	[M + H]+	C39H72N7O5+		0.569	7.704	7.704	0.000	6	0.096	0.565	0.900	2.157		718.560	771	12.849	875372172643048693	875355512216611584	875355512216611583	A15_134058	
1	C39H71N7O5	[M + H]+	C39H72N7O5+		0.569	7.704	7.704	0.000	6	0.096	0.565	0.900	2.157		718.560	771	12.849	875372172735323420	875366977699678765	875366977699678764	A15_134058	
1	C36H72NO8P	[M + H]+	C36H73NO8P+		1.000	12.572	12.572	0.000	3	0.662	0.902	1.398	0.669		678.507	771	12.853	875372172865346883	875355512841562972	875355512841562971	A15_136020	
1	C36H72NO8P	[M + H]+	C36H73NO8P+		1.000	12.572	12.572	0.000	3	0.662	0.902	1.398	0.669		678.507	771	12.853	875372173016341829	875366978186218121	875366978186218120	A15_136020	
1	C45H84N2O7	[M + K]+	C45H84KN2O7+		0.498	5.437	5.437	0.000	2	0.845	-3.398	3.398	7.098		803.597	772	12.860	875372174354324807	875355511772015288	875355511772015287	A15_132459	
1	C45H84N2O7	[M + K]+	C45H84KN2O7+		0.498	5.437	5.437	0.000	2	0.845	-3.398	3.398	7.098		803.597	772	12.860	875372213633982426	875366977313802725	875366977313802724	A15_132459	
1	C37H66FN7O6	[M + H]+	C37H67FN7O6+		0.280	14.698	14.698	0.000	4	0.677	2.138	2.138	0.870		724.514	772	12.861	875372177730739593	875355512254360328	875355512254360327	A15_134089	
1	C37H66FN7O6	[M + H]+	C37H67FN7O6+		0.280	14.698	14.698	0.000	4	0.677	2.138	2.138	0.870		724.514	772	12.861	875372178758344124	875366977741621813	875366977741621812	A15_134089	
1	C33H62O4	[M + H]+	C33H63O4+		0.999	91.411	91.411	0.000	24	0.777	3.619	3.619	-0.726		523.472	773	12.883	875372180733861373	875355511910427336	875355511910427335	A15_132991	
1	C33H62O4	[M + H]+	C33H63O4+		0.999	91.411	91.411	0.000	24	0.777	3.619	3.619	-0.726		523.472	773	12.883	875372180582866415	875366977393494517	875366977393494516	A15_132991	
1	C48H78NO8P	[M + H]+	C48H79NO8P+		1.000	1.951	1.951	0.000	2	0.666	0.483	2.958	-1.177		828.553	773	12.885	875372180922605067	875355512430521120	875355512430521119	A15_134646	
1	C48H78NO8P	[M + H]+	C48H79NO8P+		1.000	1.951	1.951	0.000	2	0.666	0.483	2.958	-1.177		828.553	773	12.885	875372181027462669	875366977871645261	875366977871645260	A15_134646	
1	C36H72NO10P	[M + H]+	C36H73NO10P+		0.808	133.765	133.765	0.000	42	0.792	3.730	3.897	0.226		710.497	773	12.887	875372261700706896	875355512317274896	875355512317274895	A15_134145	
1	C36H72NO10P	[M + H]+	C36H73NO10P+		0.808	133.765	133.765	0.000	42	0.792	3.730	3.897	0.226		710.497	773	12.887	875372295217390680	875366977787759165	875366977787759164	A15_134145	
1	C32H68NO8P	[M + Na]+	C32H68NNaO8P+		0.869	83.036	83.036	0.000	21	0.506	2.650	3.960	3.105		648.459	773	12.891	875372253739917664	875355512082393828	875355512082393827	A15_133499	
1	C32H68NO8P	[M + Na]+	C32H68NNaO8P+		0.869	83.036	83.036	0.000	21	0.506	2.650	3.960	3.105		648.459	773	12.891	875372217467576348	875366977540295185	875366977536100880	A15_133499	
1	C34H62O4	[M + H]+	C34H63O4+		0.998	75.693	75.693	0.000	11	0.425	5.497	5.497	-1.010		535.472	775	12.910	875372255937733011	875355512178862840	875355512178862839	A15_133981	
1	C34H62O4	[M + H]+	C34H63O4+		0.998	75.693	75.693	0.000	11	0.425	5.497	5.497	-1.010		535.472	775	12.910	875372258571755992	875366977645152805	875366977640958500	A15_133981	
1	C38H74N2O8	[M + K]+	C38H74KN2O8+		0.741	18.194	18.194	0.000	6	0.813	1.171	1.914	9.147		725.514	776	12.935	875372198115057356	875355512023673560	875355512023673559	A15_133149	
1	C38H74N2O8	[M + K]+	C38H74KN2O8+		0.741	18.194	18.194	0.000	6	0.813	1.171	1.914	9.147		725.514	776	12.935	875372193035755129	875366977473186309	875366977473186308	A15_133149	
1	C34H68N8O8	[M + H]+	C34H69N8O8+		0.393	6.031	6.031	0.000	2	0.560	1.661	1.661	1.063		717.524	776	12.940	875372200195432180	875355512526990124	875355512526990123	A15_134820	
1	C34H68N8O8	[M + H]+	C34H69N8O8+		0.393	6.031	6.031	0.000	2	0.560	1.661	1.661	1.063		717.524	776	12.940	875372203655733023	875366977934559833	875366977934559832	A15_134820	
1	C42H67N5O11	[M + H]+	C42H68N5O11+		0.419	92.007	92.007	0.000	30	0.538	0.156	2.287	2.138		818.493	777	12.945	875373158572937399	875355513567177716	875355513567177715	A15_138667	
1	C42H67N5O11	[M + H]+	C42H68N5O11+		0.419	92.007	92.007	0.000	30	0.538	0.156	2.287	2.138		818.493	777	12.945	875373240227649157	875366978995718945	875366978995718944	A15_138667	
1	C31H59BN8O6	[M + H]+	C31H60BN8O6+		0.884	74.770	74.770	0.000	24	0.502	2.235	2.873	0.938		650.477	777	12.948	875372231073898695	875355512975780728	875355512975780727	A15_136544	
1	C31H59BN8O6	[M + H]+	C31H60BN8O6+		0.884	74.770	74.770	0.000	24	0.502	2.235	2.873	0.938		650.477	777	12.948	875372258844385770	875366978337213093	875366978333018788	A15_136544	
1	C41H77N2O6P	[M + H]+	C41H78N2O6P+		0.751	11.069	11.069	0.000	4	0.881	1.426	1.426	1.188		725.560	777	12.953	875372263084827267	875355512724122436	875355512724122435	A15_135472	
1	C41H77N2O6P	[M + H]+	C41H78N2O6P+		0.751	11.069	11.069	0.000	4	0.881	1.426	1.426	1.188		725.560	777	12.953	875372304612631941	875366978060388977	875366978060388976	A15_135472	
1	C38H69N3O9	[M + H]+	C38H70N3O9+		0.999	41.773	41.773	0.000	15	0.863	3.990	3.990	4.851		712.514	777	12.953	875372280059175655	875355512061422304	875355512061422303	A15_133291	
1	C38H69N3O9	[M + H]+	C38H70N3O9+		0.999	41.773	41.773	0.000	15	0.863	3.990	3.990	4.851		712.514	777	12.953	875372293707441138	875366977515129357	875366977515129356	A15_133291	
1	C30H48	[M + H]+	C30H49+		1.000	101.506	101.506	0.000	19	0.828	5.271	5.271	-1.080		409.382	777	12.953	875372295775233163	875355512195640060	875355512195640059	A15_134053	
1	C30H48	[M + H]+	C30H49+		1.000	101.506	101.506	0.000	19	0.828	5.271	5.271	-1.080		409.382	777	12.953	875372296244995219	875366977666124329	875366977661930024	A15_134053	
1	C34H62O4	[M + H]+	C34H63O4+		0.932	85.147	85.147	0.000	17	0.418	4.452	4.452	-0.866		535.472	777	12.955	875372297947882733	875355512820591448	875355512820591447	A15_135969	
1	C34H62O4	[M + H]+	C34H63O4+		0.932	85.147	85.147	0.000	17	0.418	4.452	4.452	-0.866		535.472	777	12.955	875372263168713369	875366978169440901	875366978165246596	A15_135969	
1	C38H74NO8P	[M + H]+	C38H75NO8P+		1.000	25.523	25.523	0.000	11	0.835	-0.758	1.316	1.234		704.523	778	12.968	875372270781375203	875355512761871180	875355512761871179	A15_135591	
1	C38H74NO8P	[M + H]+	C38H75NO8P+		1.000	25.523	25.523	0.000	11	0.835	-0.758	1.316	1.234		704.523	778	12.968	875372271272108773	875366978106526329	875366978106526328	A15_135591	
1	C43H67NO5	[M + H]+	C43H68NO5+		0.969	135.051	135.051	0.000	49	0.923	1.884	2.108	-1.933		678.508	778	12.973	875372532229123811	875355513357462472	875355513357462471	A15_138107	
1	C43H67NO5	[M + H]+	C43H68NO5+		0.969	135.051	135.051	0.000	49	0.923	1.884	2.108	-1.933		678.508	778	12.973	875372293770355749	875366978769226485	875366978769226484	A15_138107	
1	C47H73NO9	[M + H]+	C47H74NO9+		0.894	36.219	36.219	0.000	9	0.797	3.979	5.018	-0.662		796.535	779	12.981	875372332789966658	875355512631847736	875355512631847735	A15_135044	
1	C47H73NO9	[M + H]+	C47H74NO9+		0.894	36.219	36.219	0.000	9	0.797	3.979	5.018	-0.662		796.535	779	12.981	875372332697691919	875366977997474405	875366977997474404	A15_135044	
1	C33H61NO2	[M + H]+	C33H62NO2+		0.953	36.504	36.504	0.000	19	0.787	3.989	4.447	-1.958		504.477	780	12.997	875372264099848871	875355512669596476	875355512669596475	A15_135180	
1	C33H61NO2	[M + H]+	C33H62NO2+		0.953	36.504	36.504	0.000	19	0.787	3.989	4.447	-1.958		504.477	780	12.997	875372533432889114	875366978018445929	875366978018445928	A15_135180	
1	C39H64O8	[M + H]+	C39H65O8+		0.892	59.267	59.267	0.000	16	0.313	4.528	4.603	-6.288		661.463	781	13.020	875372316054693403	875355512346635028	875355512346635027	A15_134193	
1	C39H64O8	[M + H]+	C39H65O8+		0.892	59.267	59.267	0.000	16	0.313	4.528	4.603	-6.288		661.463	781	13.020	875372287172715404	875366977808730689	875366977808730688	A15_134193	
1	C36H64O4	[M + H]+	C36H65O4+		1.000	196.290	196.290	0.000	45	0.908	3.200	3.441	-0.906		561.487	781	13.024	875372296295326875	875355512275331852	875355512275331851	A15_134090	
1	C36H64O4	[M + H]+	C36H65O4+		1.000	196.290	196.290	0.000	45	0.908	3.200	3.441	-0.906		561.487	781	13.024	875372344630487096	875366977766787641	875366977766787640	A15_134090	
1	C32H60N10O9	[M + H]+	C32H61N10O9+		0.914	23.320	23.320	0.000	10	0.537	3.892	4.456	8.447		729.468	782	13.039	875372544262582161	875355512992557948	875355512992557947	A15_136547	
1	C32H60N10O9	[M + H]+	C32H61N10O9+		0.914	23.320	23.320	0.000	10	0.537	3.892	4.456	8.447		729.468	782	13.039	875372302402233649	875366978358184617	875366978353990312	A15_136547	
1	C35H66O6	[M + Na]+	C35H66NaO6+		1.000	183.777	183.777	0.000	54	0.889	0.993	2.090	0.863		605.476	783	13.043	875372345343518807	875355512938031984	875355512938031983	A15_136488	
1	C35H66O6	[M + Na]+	C35H66NaO6+		1.000	183.777	183.777	0.000	54	0.889	0.993	2.090	0.863		605.476	783	13.043	875372303039767928	875366978291075741	875366978291075740	A15_136488	
1	C34H66NO8P	[M + H]+	C34H67NO8P+		1.000	174.894	174.894	0.000	44	0.692	0.475	1.954	-0.810		648.459	783	13.057	875373319298669696	875355513491680228	875355513491680227	A15_138444	
1	C34H66NO8P	[M + H]+	C34H67NO8P+		1.000	174.894	174.894	0.000	44	0.692	0.475	1.954	-0.810		648.459	783	13.057	875373246787540802	875366978911832849	875366978911832848	A15_138444	
1	C38H74NO8P	[M + H]+	C38H75NO8P+		1.000	21.071	21.071	0.000	7	0.870	0.474	0.802	1.349	PC 30:1	704.523	783	13.057	875372316696421966	875355513147747228	875355513147747227	A15_137389	
1	C38H74NO8P	[M + H]+	C38H75NO8P+		1.000	21.071	21.071	0.000	7	0.870	0.474	0.802	1.349	PC 30:1	704.523	783	13.057	875372304860095899	875366978530151113	875366978530151112	A15_137389	
1	C28H60N2O6	[M + H]+	C28H61N2O6+		0.549	65.285	65.285	0.000	14	0.463	5.376	6.948	7.001		521.456	784	13.060	875372317942130272	875355512803814228	875355512803814227	A15_135723	
1	C28H60N2O6	[M + H]+	C28H61N2O6+		0.549	65.285	65.285	0.000	14	0.463	5.376	6.948	7.001		521.456	784	13.060	875372346375317593	875366978148469377	875366978148469376	A15_135723	
1	C34H62O4	[M + H]+	C34H63O4+		0.998	86.378	86.378	0.000	22	0.741	6.317	6.317	-0.945		535.472	784	13.071	875372342801770482	875355513164524448	875355513164524447	A15_137394	
1	C34H62O4	[M + H]+	C34H63O4+		0.998	86.378	86.378	0.000	22	0.741	6.317	6.317	-0.945		535.472	784	13.071	875372318680327785	875366978551122637	875366978551122636	A15_137394	
1	C38H69N3O9	[M + H]+	C38H70N3O9+		0.681	45.200	45.200	0.000	23	0.806	-0.129	1.669	4.610		712.514	784	13.072	875373302466927287	875355512602487604	875355512602487603	A15_134912	
1	C38H69N3O9	[M + H]+	C38H70N3O9+		0.681	45.200	45.200	0.000	23	0.806	-0.129	1.669	4.610		712.514	784	13.072	875372412636932929	875366977976502881	875366977976502880	A15_134912	
1	C44H85NO10	[M + Na]+	C44H85NNaO10+		0.993	22.937	22.937	0.000	15	0.774	-0.561	3.147	-5.430		810.602	785	13.077	875372350431209579	875355512459881252	875355512459881251	A15_134747	
