feature_id,query_mz,archlips_name,archlips_mz,archlips_formula,archlips_adduct,archlips_smiles,archlips_confidence,mass_error_ppm,cosine,matched_peaks,query_n_peaks,ref_n_peaks,archlips_tier,phylum,kingdom
A15_OE26-1POS_87567,987.66237,PIP-Archaeol(20:0(Me)_20:1),987.66611,C50H100O14P2,[M+H]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CO[C@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)COP(O)(=O)OC1C(O)C(O)C(OP(O)(O)=O)C(O)C1O,5,-3.7867048004648205,0.9621335910461386,3,66,46,Silver,Methanobacteriota,Archaea
A15_OE26-1POS_89125,880.73487,APT-Archaeol(20:0(Me)_20:0),880.7365,C49H102NO9P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)COP([O-])(=O)OC(C[NH3+])C(O)C(O)CO,4,-1.8507237976141238,0.9992236595639705,2,59,35,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_90584,836.70891,PG-Archaeol(20:0(Me)_20:1),836.71028,C47H95O8P,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CO[C@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)COP(O)(=O)OCC(O)CO,3,-1.6373648475615412,0.9943637522979134,2,91,45,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_90670,834.64796,GluA-Archaeol(20:3_20:3),834.64535,C49H84O9,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COC1OC(C(O)C(O)C1O)C(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,3,3.1270766679574984,0.8389936866192451,4,54,36,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_91610,989.67835,PIP-Archaeol(20:0(Me)_20:0),989.68176,C50H102O14P2,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)COP(O)(=O)OC1C(O)C(O)C(OP(O)(O)=O)C(O)C1O,5,-3.4455520328380884,0.3344648907618738,2,23,35,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_91619,984.7206,Sulfo-PG-Archaeol(20:0_25:2(Me)),984.72969,C52H103O11PS,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(=O)OCC(O)COS(O)(=O)=O)OC\C=C(/C)CC(C)\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,3,-9.230959614932193,0.9497212753622972,7,40,70,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_9171,426.33614,PQ(4:4),426.33665,C28H40O2,[M+NH4]+,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(=O)C(C)=C(C)C1=O,4,-1.1962377619183628,0.9163005098499148,3,245,3,Silver,Methanobacteriota,Archaea
A15_OE26-1POS_91986,792.68294,AC-Archaeol(20:4(Me)_25:5(Me)),792.68643,C52H86O4,[M+NH4]+,CC(C\C(C)=C\COC[C@H](COC(C)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-4.402749773252059,0.9504453455876603,2,134,35,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_92592,816.63499,Gly-Archaeol(20:4_20:4),816.63479,C49H82O8,[M+NH4]+,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COC1OC(CO)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,0.24490751865161506,0.75001276534256,8,114,24,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_92594,818.64992,PC-Archaeol(20:3(Me)_20:4),818.6422,C49H88NO6P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,9.430249259016117,0.9990038348864594,10,80,44,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_9302,760.5693,PE-Archaeol(20:4_20:4),760.56395,C45H78NO6P,[M+H]+,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(=O)OCCN)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,7.0342539901099475,0.9833992708074307,6,47,30,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_93432,748.65687,PA-Archaeol(20:0_20:1),748.65785,C43H87O6P,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(O)=O)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,3,-1.3090091822677719,0.575373096701511,17,191,42,Silver,Methanobacteriota,Archaea
A15_OE26-1POS_94405,818.65223,Gly-Archaeol(20:3_20:4),818.65044,C49H84O8,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COC1OC(CO)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,2.186525423510623,0.36338466428214083,10,102,38,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_94813,818.65347,Gly-Archaeol(20:3_20:4),818.65044,C49H84O8,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COC1OC(CO)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,3.7012134262909617,0.5669199027516176,7,158,38,Silver,Methanobacteriota,Archaea
A15_OE26-1POS_95269,850.67607,Hp-Archaeol(20:3_20:3),850.67665,C50H88O9,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COC1OC(C(O)CO)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,3,-0.6818101801825285,0.9694567031655263,2,112,37,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_95736,992.78736,PME-Archaeol(25:5(Me)_30:6),992.78305,C62H106NO6P,[M+H]+,CNCCOP(O)(=O)OC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,4.341331170019706,0.998758069639518,2,70,47,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_96715,603.33251,BDTQ(6:5),603.3325,C38H50O2S2,[M+H]+,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CCC(C)c1cc2c(s1)C(=O)c1ccsc1C2=O,4,0.016574608486617955,0.3652528545602533,2,90,3,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_97365,992.79073,PME-Archaeol(25:5(Me)_30:6),992.78305,C62H106NO6P,[M+H]+,CNCCOP(O)(=O)OC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,7.735829091814485,0.9967867861917719,2,62,47,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_97838,820.66568,PA-Archaeol(20:2(Me)_25:5),820.65785,C49H87O6P,[M+NH4]+,CC(C)CCCC(C)CCC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,9.541126061121542,0.941702072506177,7,62,57,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_97844,934.69947,Sulfo-Gly-Archaeol(20:1(Me)_20:2(Me)),934.70116,C51H96O11S,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](COC1OC(COS(O)(=O)=O)C(O)C(O)C1O)OC\C=C(/C)CC(C)\C=C(/C)CCCC(C)CCCC(C)C,3,-1.8080645154431747,0.8788732821411012,16,254,47,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_98130,993.70942,Gly-PS-Archaeol(20:0_20:3),993.7114,C52H98NO13P,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(=O)OCC(N)C(=O)OC1OC(CO)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,4,-1.9925302255797825,0.8193049713951344,11,97,55,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_98176,994.7109,Sulfo-Gly-Archaeol(20:4(Me)_25:4(Me)),994.70116,C56H96O11S,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\CO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)COC1OC(COS(O)(=O)=O)C(O)C(O)C1O,3,9.791885635358975,0.9906166720282236,3,56,50,Silver,Methanobacteriota,Archaea
A15_OE26-1POS_98725,762.67255,PA-Archaeol(20:0(Me)_20:1),762.6735,C44H89O6P,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CO[C@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)COP(O)(O)=O,3,-1.2456182101369777,0.8956894549152228,11,52,42,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_98729,883.64645,BDTQ(10:5),883.6455,C58H90O2S2,[M+H]+,C/C(=C\CC/C(C)=C/CC/C(C)=C/CCC(C)c1cc2c(s1)C(=O)c1ccsc1C2=O)CC/C=C(\C)CC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C,4,1.0750917647279414,0.896742253853424,2,93,3,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_99471,980.75136,GluA-Archaeol(25:5(Me)_25:5),980.7549,C60H98O9,[M+NH4]+,CC(C\C(C)=C\COC[C@H](COC1OC(C(O)C(O)C1O)C(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-3.609464505396424,0.8116980636475156,15,51,32,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_99688,1032.78793,Ac-2Gly-Archaeol(20:1_20:1),1032.79208,C57H106O14,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](COC1OC(COC2OC(COC(C)=O)C(O)C(O)C2O)C(O)C(O)C1O)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,4,-4.01823375715802,0.46491762426095035,2,131,42,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_99716,1063.81298,Me-PGP-Archaeol(25:0(Me)_25:3(Me)),1063.80656,C59H116O11P2,[M+H]+,COP(O)(=O)OCC(O)COP(O)(=O)OC[C@@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)CCCC(C)C)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)CCCC(C)C,3,6.034931764224681,0.9909858355014124,2,88,77,Bronze,Methanobacteriota,Archaea
A15_OE26-1POS_99759,936.71695,Sulfo-Gly-Archaeol(20:0(Me)_20:2(Me)),936.71681,C51H98O11S,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CC(C)CC(C)CCOC[C@H](COC1OC(COS(O)(=O)=O)C(O)C(O)C1O)OC\C=C(/C)CC(C)\C=C(/C)CCCC(C)CCCC(C)C,3,0.1494581910914938,0.9123126264868149,10,162,47,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_99804,829.70401,AC-Archaeol(25:5(Me)_25:5),829.70684,C56H92O4,[M+H]+,CC(C\C(C)=C\COC[C@H](COC(C)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-3.4108432805220787,0.9717982806792841,4,42,35,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_99888,895.69051,PPA-Archaeol(20:0(Me)_25:1),895.69153,C49H100O9P2,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CO[C@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)COP(O)(=O)OP(O)(O)=O,5,-1.1387849117272082,0.9722041426897221,27,244,59,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_99914,912.71687,PPA-Archaeol(20:1(Me)_25:0),912.71808,C49H100O9P2,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COC\C=C(/C)CC(C)CC(C)CCCC(C)CCCC(C)C)COP(O)(=O)OP(O)(O)=O,5,-1.325710563347872,0.9900972271741023,10,73,51,Gold,Methanobacteriota,Archaea
A15_OE26-1POS_99998,954.7646,PC-Archaeol(25:4(Me)_25:5),954.7674,C59H104NO6P,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,-2.9326514499544745,0.9296170412899046,8,78,57,Gold,Methanobacteriota,Archaea
A15_OE21-4-POS_151374,939.64212,NAcGly-P-Archaeol(20:3_20:4),939.64332,C51H88NO11P,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(=O)OC1OC(CO)C(O)C(O)C1NC(C)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,-1.2770803287781962,0.9360417290776111,2,47,52,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_157081,734.5502,PA-Archaeol(20:4_20:4),734.5483,C43H73O6P,[M+NH4]+,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,2.586623643370774,0.7625248239697723,11,85,27,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_157097,978.68876,Gly-Calditol-Archaeol(20:4_20:4),978.68761,C55H92O13,[M+NH4]+,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COC1C(O)C(O)C(O)C1(O)COC1OC(CO)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,1.1750429741849773,0.9996289022001319,2,9,25,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_163082,955.67529,NAcGly-P-Archaeol(20:2(Me)_20:4),955.67462,C52H92NO11P,[M+NH4]+,CC(C)CCCC(C)CCC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(=O)OC1OC(CO)C(O)C(O)C1NC(C)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,0.7010754350824082,0.9705377796197086,3,20,60,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_166675,985.66192,Me-PGP-Archaeol(20:2(Me)_25:5(Me)),985.66571,C54H98O11P2,[M+H]+,COP(O)(=O)OCC(O)COP(O)(=O)OC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CCCC(C)CCCC(C)C)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-3.845117022464811,0.9562750866447949,2,22,63,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_166828,980.70403,Gly-Calditol-Archaeol(20:3_20:4),980.70326,C55H94O13,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COC1C(O)C(O)C(O)C1(O)COC1OC(CO)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,0.7851508518372959,0.9999120279344111,2,21,40,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_167323,795.58672,PG-Archaeol(20:2_20:4),795.58983,C46H83O8P,[M+H]+,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(=O)OCC(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-3.9090494658439723,0.9382694032076012,8,42,52,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_167512,816.63088,PDME-Archaeol(20:4(Me)_20:4(Me)),816.62655,C49H86NO6P,[M+H]+,CC(C\C(C)=C\COC[C@H](COP(O)(=O)OCCN(C)C)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,5.302301278467403,0.6864756476430601,14,64,28,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_167796,1188.835601,Gly-PG-Archaeol(25:5(Me)_30:6),1188.84135,C68H115O13P,[M+NH4]+,CC(C\C(C)=C\COC[C@H](COP(O)(=O)OCC(CO)OC1OC(CO)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,-4.835800840813115,0.9348087361921532,2,27,49,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_170337,943.67663,NAcGly-P-Archaeol(20:1_20:4),943.67462,C51H92NO11P,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](COP(O)(=O)OC1OC(CO)C(O)C(O)C1NC(C)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,2.129971451432217,0.3927200775445184,4,28,60,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_170343,812.61707,PS-Archaeol(20:1_20:3),812.61638,C46H86NO8P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](COP(O)(=O)OCC(N)C(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,3,0.8491091454041574,0.7644814631832373,5,56,56,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_170365,948.62773,NAcGly-P-Archaeol(20:4(Me)_20:4(Me)),948.63243,C53H90NO11P,[M+H]+,CC(C\C(C)=C\COC[C@H](COP(O)(=O)OC1OC(CO)C(O)C(O)C1NC(C)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,-4.954500659393514,0.9817394793032876,2,71,38,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_171066,814.63095,PS-Archaeol(20:0_20:3),814.63203,C46H88NO8P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(=O)OCC(N)C(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,3,-1.3257519471726962,0.8394191068110536,11,81,55,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_172867,1010.80682,2Gly-Archaeol(20:0(OH)_20:0),1010.80773,C55H108O14,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COCCC(C)(O)CCCC(C)CCCC(C)CCCC(C)C)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,1,-0.9002701235537719,0.4928389959026774,3,34,11,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_175261,814.63073,PG-Archaeol(20:1_20:4),814.63203,C46H85O8P,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](COP(O)(=O)OCC(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-1.5958125290196774,0.7782625780892681,10,44,52,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_175262,819.58798,PG-Archaeol(20:4(Me)_20:4(Me)),819.58983,C48H83O8P,[M+H]+,CC(C\C(C)=C\COC[C@H](COP(O)(=O)OCC(O)CO)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-2.257226642246597,0.8756474894779926,3,21,30,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_176329,1010.80599,2Gly-Archaeol(20:0(OH)_20:0),1010.80773,C55H108O14,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COCCC(C)(O)CCCC(C)CCCC(C)CCCC(C)C)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,1,-1.7213956209463386,0.9392879320830662,3,26,11,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_178610,668.691098,Archaeol(20:0_20:1),668.69152,C43H86O3,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](CO)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,1,-0.6310832234835787,0.748195306640088,21,63,41,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_178612,831.72809,Gly-Archaeol(20:0(OH)_20:0),831.72836,C49H98O9,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COCCC(C)(O)CCCC(C)CCCC(C)CCCC(C)C)COC1OC(CO)C(O)C(O)C1O,1,-0.32462521778196496,0.9890107321069975,2,19,11,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_179120,1031.73466,PGP-Archaeol(25:0(Me)_25:5),1031.74396,C57H108O11P2,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CC(C)CC(C)CCOC[C@H](COP(O)(=O)OCC(O)COP(O)(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,-9.013864253626691,0.9999647119339067,2,58,69,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_180690,685.65245,MeO-Archaeol(20:2(Me)_20:3(Me)),685.64932,C46H84O3,[M+H]+,COC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CCCC(C)CCCC(C)C)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C,3,4.565015830622553,0.8589394059650883,3,30,48,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_183274,848.755208,Gly-Archaeol(20:0(OH)_20:0),848.7549,C49H98O9,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COCCC(C)(O)CCCC(C)CCCC(C)CCCC(C)C)COC1OC(CO)C(O)C(O)C1O,1,0.36288450295625113,0.9240392194342942,4,50,11,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_184832,836.67364,PS-Archaeol(20:0(OH)_20:0),836.6739,C46H94NO9P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COCCC(C)(O)CCCC(C)CCCC(C)CCCC(C)C)COP(O)(=O)OCC(N)C(O)=O,1,-0.3107542855414566,0.673230102778706,6,54,13,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_185657,868.66264,NAcGly-Archaeol(20:4(Me)_20:4(Me)),868.66609,C53H89NO8,[M+H]+,CC(C\C(C)=C\COC[C@H](COC1OC(CO)C(O)C(O)C1NC(C)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,-3.971606627402105,0.8058091931690072,5,52,26,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_186420,801.63586,PG-Archaeol(20:0_20:3),801.63678,C46H89O8P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(=O)OCC(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,3,-1.147651932917358,0.6798567672580154,32,139,51,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_186612,856.63981,APT-Archaeol(20:1_20:4),856.6426,C48H90NO9P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](COP([O-])(=O)OC(C[NH3+])C(O)C(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,-3.2569008358964533,0.5067830385295437,3,61,53,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_187076,649.64873,Archaeol(20:1_20:1),649.64932,C43H84O3,[M+H]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](CO)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,3,-0.9081822789998797,0.8305409240348662,15,39,40,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_187712,654.58043,Archaeol(20:4_20:4),654.58197,C43H72O3,[M+NH4]+,C\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,1,-2.3526465294747214,0.3498762314093947,21,217,26,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_187991,545.50742,phytoene,545.50808,C40H64,[M+H]+,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C=C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,4,-1.2098812540508583,0.712146214520421,14,89,53,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_189164,654.58052,Archaeol(20:4_20:4),654.58197,C43H72O3,[M+NH4]+,C\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,1,-2.2151541998278397,0.3567355129820343,17,53,26,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_189658,836.67399,PS-Archaeol(20:0(OH)_20:0),836.6739,C46H94NO9P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COCCC(C)(O)CCCC(C)CCCC(C)CCCC(C)C)COP(O)(=O)OCC(N)C(O)=O,1,0.10756879113851349,0.7457992348735759,6,155,13,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_192699,1038.68812,CDP-Archaeol(20:0_20:0),1038.68824,C52H101N3O13P2,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1O)N1C=CC(N)=NC1=O)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,2,-0.11553033461166635,0.9982919293547555,2,46,35,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_192998,953.72349,MTK(11:11),953.72038,C66H96O2S,[M+H]+,CSC1=C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)c2ccccc2C1=O,4,3.2609138540086526,0.9748475795588636,2,72,5,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_193244,801.63421,PG-Archaeol(20:1_20:2),801.63678,C46H89O8P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](COP(O)(=O)OCC(O)CO)OC\C=C(/C)CC\C=C(/C)CCCC(C)CCCC(C)C,1,-3.205940725413726,0.38834852090085065,9,33,51,Bronze,Thermoproteota,Archaea
